index,StartDateUTC,EndDateUTC
30621,2016-12-06 03:36:14.427,2016-12-06 03:38:47.560
30622,2016-12-06 03:38:47.560,2016-12-06 03:45:50.400
30623,2016-12-06 03:45:50.400,2016-12-06 03:48:14.430
30624,2016-12-06 03:48:14.430,2016-12-06 03:54:19.410
30625,2016-12-06 03:54:19.410,2016-12-06 04:20:12.287
30626,2016-12-06 04:20:12.287,2016-12-06 04:21:06.270
30627,2016-12-06 04:21:06.270,2016-12-06 04:25:07.270
30628,2016-12-06 04:25:07.270,2016-12-06 04:25:18.263
30629,2016-12-06 04:25:18.263,2016-12-06 04:36:50.230
30630,2016-12-06 04:36:50.230,2016-12-06 04:39:58.290
30631,2016-12-06 04:39:58.290,2016-12-06 04:46:22.193
30632,2016-12-06 04:46:22.193,2016-12-06 04:48:14.197
30633,2016-12-06 04:48:14.197,2016-12-06 04:58:18.187
30634,2016-12-06 04:58:18.187,2016-12-06 05:02:30.137
30635,2016-12-06 05:02:30.137,2016-12-06 05:05:25.130
30636,2016-12-06 05:05:25.130,2016-12-06 05:36:22.130
30637,2016-12-06 05:36:22.130,2016-12-06 05:46:01.990
30638,2016-12-06 05:46:01.990,2016-12-06 05:53:40.973
30639,2016-12-06 05:53:40.973,2016-12-06 05:58:48.943
30640,2016-12-06 05:58:48.943,2016-12-06 05:59:22.137
30641,2016-12-06 05:59:22.137,2016-12-06 06:05:32.920
30642,2016-12-06 06:05:32.920,2016-12-06 06:09:53.900
30643,2016-12-06 06:09:53.900,2016-12-06 06:11:58.920
30644,2016-12-06 06:11:58.920,2016-12-06 06:16:57.873
30645,2016-12-06 06:16:57.873,2016-12-06 06:21:59.913
30646,2016-12-06 06:21:59.913,2016-12-06 06:27:38.843
30647,2016-12-06 06:27:38.843,2016-12-06 06:33:58.003
30648,2016-12-06 06:33:58.003,2016-12-06 06:35:37.820
30649,2016-12-06 06:35:37.820,2016-12-06 06:37:56.810
30650,2016-12-06 06:37:56.810,2016-12-06 06:41:41.797
30651,2016-12-06 06:41:41.797,2016-12-06 06:46:52.790
30652,2016-12-06 06:46:52.790,2016-12-06 06:48:53.920
30653,2016-12-06 06:48:53.920,2016-12-06 06:51:36.763
30654,2016-12-06 06:51:36.763,2016-12-06 06:54:10.757
30655,2016-12-06 06:54:10.757,2016-12-06 06:57:30.833
30656,2016-12-06 06:57:30.833,2016-12-06 07:01:56.733
30657,2016-12-06 07:01:56.733,2016-12-06 07:04:22.797
30658,2016-12-06 07:04:22.797,2016-12-06 07:06:14.707
30659,2016-12-06 07:06:14.707,2016-12-06 07:09:05.700
30660,2016-12-06 07:09:05.700,2016-12-06 07:11:34.690
30661,2016-12-06 07:11:34.690,2016-12-06 07:14:40.680
30662,2016-12-06 07:14:40.680,2016-12-06 07:15:51.670
30663,2016-12-06 07:15:51.670,2016-12-06 07:18:14.667
30664,2016-12-06 07:18:14.667,2016-12-06 07:30:52.620
30665,2016-12-06 07:30:52.620,2016-12-06 07:33:26.617
30666,2016-12-06 07:33:26.617,2016-12-06 07:39:16.600
30667,2016-12-06 07:39:16.600,2016-12-06 07:44:29.690
30668,2016-12-06 07:44:29.690,2016-12-06 07:55:55.617
30669,2016-12-06 07:55:55.617,2016-12-06 07:58:25.590
30670,2016-12-06 07:58:25.590,2016-12-06 07:59:27.633
30671,2016-12-06 07:59:27.633,2016-12-06 08:20:01.397
30672,2016-12-06 08:20:01.397,2016-12-06 08:22:24.510
30673,2016-12-06 08:22:24.510,2016-12-06 08:22:28.453
30674,2016-12-06 08:22:28.453,2016-12-06 08:38:52.393
30675,2016-12-06 08:38:52.393,2016-12-06 08:39:22.507
30676,2016-12-06 08:39:22.507,2016-12-06 09:22:16.210
30677,2016-12-06 09:22:16.210,2016-12-06 09:22:24.223
30678,2016-12-06 09:22:24.223,2016-12-06 09:24:18.243
30679,2016-12-06 09:24:18.243,2016-12-06 09:26:47.243
30680,2016-12-06 09:26:47.243,2016-12-06 09:31:02.217
30681,2016-12-06 09:31:02.217,2016-12-06 09:31:56.267
30682,2016-12-06 09:31:56.267,2016-12-06 09:48:21.153
30683,2016-12-06 09:48:21.153,2016-12-06 09:52:48.133
30684,2016-12-06 09:52:48.133,2016-12-06 09:58:46.193
30685,2016-12-06 09:58:46.193,2016-12-06 10:00:54.113
30686,2016-12-06 10:00:54.113,2016-12-06 10:03:29.107
30687,2016-12-06 10:03:29.107,2016-12-06 10:06:47.090
30688,2016-12-06 10:06:47.090,2016-12-06 10:09:37.077
30689,2016-12-06 10:09:37.077,2016-12-06 10:10:50.163
30690,2016-12-06 10:10:50.163,2016-12-06 10:16:49.063
30691,2016-12-06 10:16:49.063,2016-12-06 10:17:27.280
30692,2016-12-06 10:17:27.280,2016-12-06 10:21:14.050
30693,2016-12-06 10:21:14.050,2016-12-06 10:21:31.033
30694,2016-12-06 10:21:31.033,2016-12-06 10:33:39.020
30695,2016-12-06 10:33:39.020,2016-12-06 10:35:34.050
30696,2016-12-06 10:35:34.050,2016-12-06 10:38:44.983
30697,2016-12-06 10:38:44.983,2016-12-06 10:41:25.967
30698,2016-12-06 10:41:25.967,2016-12-06 10:44:43.967
30699,2016-12-06 10:44:43.967,2016-12-06 10:46:57.950
30700,2016-12-06 10:46:57.950,2016-12-06 10:50:03.937
30701,2016-12-06 10:50:03.937,2016-12-06 10:52:17.930
30702,2016-12-06 10:52:17.930,2016-12-06 10:54:59.933
30703,2016-12-06 10:54:59.933,2016-12-06 10:57:17.920
30704,2016-12-06 10:57:17.920,2016-12-06 11:01:11.027
30705,2016-12-06 11:01:11.027,2016-12-06 11:05:36.243
30706,2016-12-06 11:05:36.243,2016-12-06 11:14:17.863
30707,2016-12-06 11:14:17.863,2016-12-06 11:15:42.060
30708,2016-12-06 11:15:42.060,2016-12-06 11:17:49.997
30709,2016-12-06 11:17:49.997,2016-12-06 11:20:29.987
30710,2016-12-06 11:20:29.987,2016-12-06 11:23:23.000
30711,2016-12-06 11:23:23.000,2016-12-06 11:25:20.023
30712,2016-12-06 11:25:20.023,2016-12-06 11:29:27.057
30713,2016-12-06 11:29:27.057,2016-12-06 11:30:48.027
30714,2016-12-06 11:30:48.027,2016-12-06 11:34:27.117
30715,2016-12-06 11:34:27.117,2016-12-06 11:35:05.033
30716,2016-12-06 11:35:05.033,2016-12-06 11:37:28.043
30717,2016-12-06 11:37:28.043,2016-12-06 11:38:43.047
30718,2016-12-06 11:38:43.047,2016-12-06 11:41:22.140
30719,2016-12-06 11:41:22.140,2016-12-06 11:42:04.083
30720,2016-12-06 11:42:04.083,2016-12-06 11:47:11.127
30721,2016-12-06 11:47:11.127,2016-12-06 11:47:31.150
30722,2016-12-06 11:47:31.150,2016-12-06 11:50:44.080
30723,2016-12-06 11:50:44.080,2016-12-06 12:00:52.107
30724,2016-12-06 12:00:52.107,2016-12-06 12:08:49.123
30725,2016-12-06 12:08:49.123,2016-12-06 12:08:58.127
30726,2016-12-06 12:08:58.127,2016-12-06 12:13:32.137
30727,2016-12-06 12:13:32.137,2016-12-06 12:13:45.133
30728,2016-12-06 12:13:45.133,2016-12-06 12:15:56.247
30729,2016-12-06 12:15:56.247,2016-12-06 12:18:18.167
30730,2016-12-06 12:18:18.167,2016-12-06 12:20:50.140
30731,2016-12-06 12:20:50.140,2016-12-06 12:23:26.213
30732,2016-12-06 12:23:26.213,2016-12-06 12:28:05.247
30733,2016-12-06 12:28:05.247,2016-12-06 12:38:21.337
30734,2016-12-06 12:38:21.337,2016-12-06 12:39:36.200
30735,2016-12-06 12:39:36.200,2016-12-06 12:42:24.213
30736,2016-12-06 12:42:24.213,2016-12-06 12:44:22.240
30737,2016-12-06 12:44:22.240,2016-12-06 12:48:08.257
30738,2016-12-06 12:48:08.257,2016-12-06 13:11:39.280
30739,2016-12-06 13:11:39.280,2016-12-06 13:34:16.423
30740,2016-12-06 13:34:16.423,2016-12-06 13:41:42.430
30741,2016-12-06 13:41:42.430,2016-12-06 13:47:17.390
30742,2016-12-06 13:47:17.390,2016-12-06 13:50:58.443
30743,2016-12-06 13:50:58.443,2016-12-06 13:53:46.397
30744,2016-12-06 13:53:46.397,2016-12-06 14:10:22.493
30745,2016-12-06 14:10:22.493,2016-12-06 14:12:26.520
30746,2016-12-06 14:12:26.520,2016-12-06 14:13:20.437
30747,2016-12-06 14:13:20.437,2016-12-06 14:19:48.477
30748,2016-12-06 14:19:48.477,2016-12-06 14:20:19.533
30749,2016-12-06 14:20:19.533,2016-12-06 14:24:41.630
30750,2016-12-06 14:24:41.630,2016-12-06 14:37:29.500
30751,2016-12-06 14:37:29.500,2016-12-06 14:39:33.513
30752,2016-12-06 14:39:33.513,2016-12-06 14:39:43.570
30753,2016-12-06 14:39:43.570,2016-12-06 14:42:34.527
30754,2016-12-06 14:42:34.527,2016-12-06 14:46:21.563
30755,2016-12-06 14:46:21.563,2016-12-06 14:48:48.523
30756,2016-12-06 14:48:48.523,2016-12-06 15:00:59.560
30757,2016-12-06 15:00:59.560,2016-12-06 15:03:36.600
30758,2016-12-06 15:03:36.600,2016-12-06 15:03:52.570
30759,2016-12-06 15:03:52.570,2016-12-06 15:07:31.727
30760,2016-12-06 15:07:31.727,2016-12-06 15:12:36.583
30761,2016-12-06 15:12:36.583,2016-12-06 15:16:20.687
30762,2016-12-06 15:16:20.687,2016-12-06 15:27:08.627
30763,2016-12-06 15:27:08.627,2016-12-06 15:29:15.677
30764,2016-12-06 15:29:15.677,2016-12-06 15:33:21.730
30765,2016-12-06 15:33:21.730,2016-12-06 15:38:50.657
30766,2016-12-06 15:38:50.657,2016-12-06 15:39:56.730
30767,2016-12-06 15:39:56.730,2016-12-06 15:43:16.683
30768,2016-12-06 15:43:16.683,2016-12-06 15:45:15.663
30769,2016-12-06 15:45:15.663,2016-12-06 15:47:44.733
30770,2016-12-06 15:47:44.733,2016-12-06 16:03:23.793
30771,2016-12-06 16:03:23.793,2016-12-06 16:22:30.950
30772,2016-12-06 16:22:30.950,2016-12-06 16:28:33.793
30773,2016-12-06 16:28:33.793,2016-12-06 16:29:32.787
30774,2016-12-06 16:29:32.787,2016-12-06 16:29:53.593
30775,2016-12-06 16:29:53.593,2016-12-06 16:31:49.907
30776,2016-12-06 16:31:49.907,2016-12-06 16:33:32.870
30777,2016-12-06 16:33:32.870,2016-12-06 16:36:29.800
30778,2016-12-06 16:36:29.800,2016-12-06 16:39:09.850
30779,2016-12-06 16:39:09.850,2016-12-06 16:41:56.820
30780,2016-12-06 16:41:56.820,2016-12-06 16:42:42.827
30781,2016-12-06 16:42:42.827,2016-12-06 16:45:19.833
30782,2016-12-06 16:45:19.833,2016-12-06 17:34:56.967
30783,2016-12-06 17:34:56.967,2016-12-06 17:38:04.970
30784,2016-12-06 17:38:04.970,2016-12-06 17:54:24.017
30785,2016-12-06 17:54:24.017,2016-12-06 17:57:19.060
30786,2016-12-06 17:57:19.060,2016-12-06 18:28:38.100
30787,2016-12-06 18:28:38.100,2016-12-06 18:48:17.140
30788,2016-12-06 18:48:17.140,2016-12-06 19:25:56.240
30789,2016-12-06 19:25:56.240,2016-12-06 19:29:52.250
30790,2016-12-06 19:29:52.250,2016-12-06 19:36:31.403
30791,2016-12-06 19:36:31.403,2016-12-06 19:39:23.300
30792,2016-12-06 19:39:23.300,2016-12-06 20:00:07.393
30793,2016-12-06 20:00:07.393,2016-12-06 20:07:45.287
30794,2016-12-06 20:07:45.287,2016-12-06 20:55:45.450
30795,2016-12-06 20:55:45.450,2016-12-06 20:57:59.437
30796,2016-12-06 20:57:59.437,2016-12-06 21:02:31.413
30797,2016-12-06 21:02:31.413,2016-12-06 21:05:52.450
30798,2016-12-06 21:05:52.450,2016-12-06 21:07:31.423
30799,2016-12-06 21:07:31.423,2016-12-06 21:09:40.457
30800,2016-12-06 21:09:40.457,2016-12-06 21:23:55.527
30801,2016-12-06 21:23:55.527,2016-12-06 21:26:05.467
30802,2016-12-06 21:26:05.467,2016-12-06 21:52:44.540
30803,2016-12-06 21:52:44.540,2016-12-06 21:56:31.600
30804,2016-12-06 21:56:31.600,2016-12-06 21:57:43.543
30805,2016-12-06 21:57:43.543,2016-12-06 22:01:42.537
30806,2016-12-06 22:01:42.537,2016-12-06 22:01:51.540
30807,2016-12-06 22:01:51.540,2016-12-06 22:36:59.427
30808,2016-12-06 22:36:59.427,2016-12-07 00:00:16.197
30809,2016-12-07 00:00:16.197,2016-12-07 00:21:24.460
30810,2016-12-07 00:21:24.460,2016-12-07 00:32:36.967
30811,2016-12-07 00:32:36.967,2016-12-07 00:33:03.123
30812,2016-12-07 00:33:03.123,2016-12-07 00:38:26.973
30813,2016-12-07 00:38:26.973,2016-12-07 00:41:01.967
30814,2016-12-07 00:41:01.967,2016-12-07 00:44:21.003
30815,2016-12-07 00:44:21.003,2016-12-07 00:47:27.997
30816,2016-12-07 00:47:27.997,2016-12-07 00:50:07.103
30817,2016-12-07 00:50:07.103,2016-12-07 00:50:20.987
30818,2016-12-07 00:50:20.987,2016-12-07 00:52:44.027
30819,2016-12-07 00:52:44.027,2016-12-07 00:53:46.997
30820,2016-12-07 00:53:46.997,2016-12-07 00:56:44.007
30821,2016-12-07 00:56:44.007,2016-12-07 00:59:58.010
30822,2016-12-07 00:59:58.010,2016-12-07 01:03:46.120
30823,2016-12-07 01:03:46.120,2016-12-07 01:04:03.147
30824,2016-12-07 01:04:03.147,2016-12-07 01:07:36.040
30825,2016-12-07 01:07:36.040,2016-12-07 01:07:50.027
30826,2016-12-07 01:07:50.027,2016-12-07 01:11:20.070
30827,2016-12-07 01:11:20.070,2016-12-07 01:13:57.193
30828,2016-12-07 01:13:57.193,2016-12-07 01:35:53.107
30829,2016-12-07 01:35:53.107,2016-12-07 01:36:07.117
30830,2016-12-07 01:36:07.117,2016-12-07 01:38:21.130
30831,2016-12-07 01:38:21.130,2016-12-07 01:40:04.133
30832,2016-12-07 01:40:04.133,2016-12-07 01:42:48.230
30833,2016-12-07 01:42:48.230,2016-12-07 01:46:18.137
30834,2016-12-07 01:46:18.137,2016-12-07 01:48:33.183
30835,2016-12-07 01:48:33.183,2016-12-07 01:52:53.160
30836,2016-12-07 01:52:53.160,2016-12-07 01:56:03.163
30837,2016-12-07 01:56:03.163,2016-12-07 01:57:12.177
30838,2016-12-07 01:57:12.177,2016-12-07 01:59:57.177
30839,2016-12-07 01:59:57.177,2016-12-07 02:02:03.183
30840,2016-12-07 02:02:03.183,2016-12-07 02:05:58.193
30841,2016-12-07 02:05:58.193,2016-12-07 02:07:10.190
30842,2016-12-07 02:07:10.190,2016-12-07 02:12:13.200
30843,2016-12-07 02:12:13.200,2016-12-07 02:13:14.307
30844,2016-12-07 02:13:14.307,2016-12-07 02:19:22.307
30845,2016-12-07 02:19:22.307,2016-12-07 02:20:19.230
30846,2016-12-07 02:20:19.230,2016-12-07 02:22:48.307
30847,2016-12-07 02:22:48.307,2016-12-07 02:23:43.353
30848,2016-12-07 02:23:43.353,2016-12-07 02:27:44.243
30849,2016-12-07 02:27:44.243,2016-12-07 03:11:01.363
30850,2016-12-07 03:11:01.363,2016-12-07 03:13:04.360
30851,2016-12-07 03:13:04.360,2016-12-07 03:24:14.487
30852,2016-12-07 03:24:14.487,2016-12-07 03:26:39.407
30853,2016-12-07 03:26:39.407,2016-12-07 03:30:23.397
30854,2016-12-07 03:30:23.397,2016-12-07 03:37:27.450
30855,2016-12-07 03:37:27.450,2016-12-07 03:37:45.463
30856,2016-12-07 03:37:45.463,2016-12-07 03:40:46.437
30857,2016-12-07 03:40:46.437,2016-12-07 03:43:59.443
30858,2016-12-07 03:43:59.443,2016-12-07 03:47:14.443
30859,2016-12-07 03:47:14.443,2016-12-07 03:50:04.550
30860,2016-12-07 03:50:04.550,2016-12-07 03:52:05.530
30861,2016-12-07 03:52:05.530,2016-12-07 03:52:22.493
30862,2016-12-07 03:52:22.493,2016-12-07 03:55:35.477
30863,2016-12-07 03:55:35.477,2016-12-07 03:59:22.553
30864,2016-12-07 03:59:22.553,2016-12-07 04:11:40.520
30865,2016-12-07 04:11:40.520,2016-12-07 04:12:16.513
30866,2016-12-07 04:12:16.513,2016-12-07 04:14:28.510
30867,2016-12-07 04:14:28.510,2016-12-07 04:15:50.560
30868,2016-12-07 04:15:50.560,2016-12-07 04:18:01.607
30869,2016-12-07 04:18:01.607,2016-12-07 04:18:58.583
30870,2016-12-07 04:18:58.583,2016-12-07 04:21:12.550
30871,2016-12-07 04:21:12.550,2016-12-07 04:22:35.540
30872,2016-12-07 04:22:35.540,2016-12-07 04:25:21.543
30873,2016-12-07 04:25:21.543,2016-12-07 04:27:55.550
30874,2016-12-07 04:27:55.550,2016-12-07 04:30:11.603
30875,2016-12-07 04:30:11.603,2016-12-07 04:31:22.633
30876,2016-12-07 04:31:22.633,2016-12-07 04:33:28.717
30877,2016-12-07 04:33:28.717,2016-12-07 04:34:00.583
30878,2016-12-07 04:34:00.583,2016-12-07 04:36:25.687
30879,2016-12-07 04:36:25.687,2016-12-07 04:37:23.667
30880,2016-12-07 04:37:23.667,2016-12-07 04:40:51.583
30881,2016-12-07 04:40:51.583,2016-12-07 04:41:53.583
30882,2016-12-07 04:41:53.583,2016-12-07 04:44:22.603
30883,2016-12-07 04:44:22.603,2016-12-07 04:45:22.603
30884,2016-12-07 04:45:22.603,2016-12-07 04:48:09.687
30885,2016-12-07 04:48:09.687,2016-12-07 04:55:12.623
30886,2016-12-07 04:55:12.623,2016-12-07 04:57:38.717
30887,2016-12-07 04:57:38.717,2016-12-07 04:58:32.633
30888,2016-12-07 04:58:32.633,2016-12-07 05:01:17.657
30889,2016-12-07 05:01:17.657,2016-12-07 05:01:47.637
30890,2016-12-07 05:01:47.637,2016-12-07 05:04:48.707
30891,2016-12-07 05:04:48.707,2016-12-07 05:07:57.807
30892,2016-12-07 05:07:57.807,2016-12-07 05:10:44.660
30893,2016-12-07 05:10:44.660,2016-12-07 05:12:50.667
30894,2016-12-07 05:12:50.667,2016-12-07 05:15:29.410
30895,2016-12-07 05:15:29.410,2016-12-07 05:16:45.257
30896,2016-12-07 05:16:45.257,2016-12-07 05:19:58.097
30897,2016-12-07 05:19:58.097,2016-12-07 05:21:14.957
30898,2016-12-07 05:21:14.957,2016-12-07 05:24:54.830
30899,2016-12-07 05:24:54.830,2016-12-07 05:26:35.787
30900,2016-12-07 05:26:35.787,2016-12-07 05:28:59.740
30901,2016-12-07 05:28:59.740,2016-12-07 05:30:06.737
30902,2016-12-07 05:30:06.737,2016-12-07 05:32:57.813
30903,2016-12-07 05:32:57.813,2016-12-07 05:38:33.817
30904,2016-12-07 05:38:33.817,2016-12-07 05:41:36.767
30905,2016-12-07 05:41:36.767,2016-12-07 05:51:30.683
30906,2016-12-07 05:51:30.683,2016-12-07 05:54:27.657
30907,2016-12-07 05:54:27.657,2016-12-07 05:55:53.650
30908,2016-12-07 05:55:53.650,2016-12-07 05:58:52.647
30909,2016-12-07 05:58:52.647,2016-12-07 06:02:26.763
30910,2016-12-07 06:02:26.763,2016-12-07 06:04:45.623
30911,2016-12-07 06:04:45.623,2016-12-07 06:06:32.073
30912,2016-12-07 06:06:32.073,2016-12-07 06:09:42.613
30913,2016-12-07 06:09:42.613,2016-12-07 06:11:55.587
30914,2016-12-07 06:11:55.587,2016-12-07 06:14:27.707
30915,2016-12-07 06:14:27.707,2016-12-07 06:16:48.090
30916,2016-12-07 06:16:48.090,2016-12-07 06:19:17.583
30917,2016-12-07 06:19:17.583,2016-12-07 06:21:06.573
30918,2016-12-07 06:21:06.573,2016-12-07 06:23:46.563
30919,2016-12-07 06:23:46.563,2016-12-07 06:25:47.547
30920,2016-12-07 06:25:47.547,2016-12-07 06:28:45.593
30921,2016-12-07 06:28:45.593,2016-12-07 06:30:31.527
30922,2016-12-07 06:30:31.527,2016-12-07 06:33:09.547
30923,2016-12-07 06:33:09.547,2016-12-07 06:34:37.583
30924,2016-12-07 06:34:37.583,2016-12-07 06:39:29.520
30925,2016-12-07 06:39:29.520,2016-12-07 06:41:42.493
30926,2016-12-07 06:41:42.493,2016-12-07 06:49:05.467
30927,2016-12-07 06:49:05.467,2016-12-07 06:51:10.540
30928,2016-12-07 06:51:10.540,2016-12-07 06:56:07.567
30929,2016-12-07 06:56:07.567,2016-12-07 06:58:54.433
30930,2016-12-07 06:58:54.433,2016-12-07 07:00:59.453
30931,2016-12-07 07:00:59.453,2016-12-07 07:03:54.420
30932,2016-12-07 07:03:54.420,2016-12-07 07:07:00.443
30933,2016-12-07 07:07:00.443,2016-12-07 07:07:52.400
30934,2016-12-07 07:07:52.400,2016-12-07 07:14:40.427
30935,2016-12-07 07:14:40.427,2016-12-07 07:15:05.390
30936,2016-12-07 07:15:05.390,2016-12-07 07:20:43.367
30937,2016-12-07 07:20:43.367,2016-12-07 07:21:56.367
30938,2016-12-07 07:21:56.367,2016-12-07 07:24:31.463
30939,2016-12-07 07:24:31.463,2016-12-07 07:25:43.353
30940,2016-12-07 07:25:43.353,2016-12-07 07:28:02.390
30941,2016-12-07 07:28:02.390,2016-12-07 07:28:44.333
30942,2016-12-07 07:28:44.333,2016-12-07 07:31:58.327
30943,2016-12-07 07:31:58.327,2016-12-07 07:34:09.313
30944,2016-12-07 07:34:09.313,2016-12-07 07:36:16.303
30945,2016-12-07 07:36:16.303,2016-12-07 07:38:01.300
30946,2016-12-07 07:38:01.300,2016-12-07 07:40:39.297
30947,2016-12-07 07:40:39.297,2016-12-07 07:42:31.340
30948,2016-12-07 07:42:31.340,2016-12-07 07:45:03.277
30949,2016-12-07 07:45:03.277,2016-12-07 07:45:55.283
30950,2016-12-07 07:45:55.283,2016-12-07 07:48:45.267
30951,2016-12-07 07:48:45.267,2016-12-07 07:49:14.313
30952,2016-12-07 07:49:14.313,2016-12-07 07:54:27.287
30953,2016-12-07 07:54:27.287,2016-12-07 07:54:39.270
30954,2016-12-07 07:54:39.270,2016-12-07 07:57:09.743
30955,2016-12-07 07:57:09.743,2016-12-07 07:59:26.567
30956,2016-12-07 07:59:26.567,2016-12-07 08:19:21.743
30957,2016-12-07 08:19:21.743,2016-12-07 08:32:17.120
30958,2016-12-07 08:32:17.120,2016-12-07 08:33:33.313
30959,2016-12-07 08:33:33.313,2016-12-07 08:36:26.103
30960,2016-12-07 08:36:26.103,2016-12-07 08:37:19.107
30961,2016-12-07 08:37:19.107,2016-12-07 08:40:52.080
30962,2016-12-07 08:40:52.080,2016-12-07 08:41:27.177
30963,2016-12-07 08:41:27.177,2016-12-07 09:10:15.087
30964,2016-12-07 09:10:15.087,2016-12-07 09:17:39.977
30965,2016-12-07 09:17:39.977,2016-12-07 09:21:03.010
30966,2016-12-07 09:21:03.010,2016-12-07 09:21:46.957
30967,2016-12-07 09:21:46.957,2016-12-07 09:24:32.940
30968,2016-12-07 09:24:32.940,2016-12-07 09:25:31.930
30969,2016-12-07 09:25:31.930,2016-12-07 09:27:32.940
30970,2016-12-07 09:27:32.940,2016-12-07 09:28:09.920
30971,2016-12-07 09:28:09.920,2016-12-07 09:32:03.910
30972,2016-12-07 09:32:03.910,2016-12-07 09:33:37.990
30973,2016-12-07 09:33:37.990,2016-12-07 09:37:07.893
30974,2016-12-07 09:37:07.893,2016-12-07 09:38:43.890
30975,2016-12-07 09:38:43.890,2016-12-07 09:41:17.003
30976,2016-12-07 09:41:17.003,2016-12-07 09:44:58.860
30977,2016-12-07 09:44:58.860,2016-12-07 09:53:23.917
30978,2016-12-07 09:53:23.917,2016-12-07 09:55:36.913
30979,2016-12-07 09:55:36.913,2016-12-07 09:57:42.833
30980,2016-12-07 09:57:42.833,2016-12-07 10:01:57.800
30981,2016-12-07 10:01:57.800,2016-12-07 10:05:02.927
30982,2016-12-07 10:05:02.927,2016-12-07 10:08:06.783
30983,2016-12-07 10:08:06.783,2016-12-07 10:11:00.883
30984,2016-12-07 10:11:00.883,2016-12-07 10:16:16.750
30985,2016-12-07 10:16:16.750,2016-12-07 10:21:20.820
30986,2016-12-07 10:21:20.820,2016-12-07 10:23:44.737
30987,2016-12-07 10:23:44.737,2016-12-07 10:26:59.727
30988,2016-12-07 10:26:59.727,2016-12-07 10:29:52.877
30989,2016-12-07 10:29:52.877,2016-12-07 10:34:00.697
30990,2016-12-07 10:34:00.697,2016-12-07 10:36:48.690
30991,2016-12-07 10:36:48.690,2016-12-07 10:40:08.740
30992,2016-12-07 10:40:08.740,2016-12-07 10:41:10.680
30993,2016-12-07 10:41:10.680,2016-12-07 10:43:28.677
30994,2016-12-07 10:43:28.677,2016-12-07 10:43:34.660
30995,2016-12-07 10:43:34.660,2016-12-07 10:46:36.653
30996,2016-12-07 10:46:36.653,2016-12-07 10:51:14.787
30997,2016-12-07 10:51:14.787,2016-12-07 10:54:40.723
30998,2016-12-07 10:54:40.723,2016-12-07 10:57:19.623
30999,2016-12-07 10:57:19.623,2016-12-07 10:59:39.610
31000,2016-12-07 10:59:39.610,2016-12-07 11:01:55.670
31001,2016-12-07 11:01:55.670,2016-12-07 11:04:30.603
31002,2016-12-07 11:04:30.603,2016-12-07 11:07:56.710
31003,2016-12-07 11:07:56.710,2016-12-07 11:10:18.567
31004,2016-12-07 11:10:18.567,2016-12-07 11:11:28.673
31005,2016-12-07 11:11:28.673,2016-12-07 11:13:50.583
31006,2016-12-07 11:13:50.583,2016-12-07 11:18:42.633
31007,2016-12-07 11:18:42.633,2016-12-07 11:21:05.563
31008,2016-12-07 11:21:05.563,2016-12-07 11:22:47.540
31009,2016-12-07 11:22:47.540,2016-12-07 11:25:18.520
31010,2016-12-07 11:25:18.520,2016-12-07 11:26:18.510
31011,2016-12-07 11:26:18.510,2016-12-07 11:30:49.510
31012,2016-12-07 11:30:49.510,2016-12-07 11:31:59.493
31013,2016-12-07 11:31:59.493,2016-12-07 11:34:20.513
31014,2016-12-07 11:34:20.513,2016-12-07 12:01:18.400
31015,2016-12-07 12:01:18.400,2016-12-07 12:07:18.557
31016,2016-12-07 12:07:18.557,2016-12-07 13:21:49.160
31017,2016-12-07 13:21:49.160,2016-12-07 13:25:04.110
31018,2016-12-07 13:25:04.110,2016-12-07 13:25:11.210
31019,2016-12-07 13:25:11.210,2016-12-07 13:27:24.160
31020,2016-12-07 13:27:24.160,2016-12-07 14:03:57.113
31021,2016-12-07 14:03:57.113,2016-12-07 14:31:37.853
31022,2016-12-07 14:31:37.853,2016-12-07 14:39:38.053
31023,2016-12-07 14:39:38.053,2016-12-07 14:42:14.100
31024,2016-12-07 14:42:14.100,2016-12-07 14:43:53.050
31025,2016-12-07 14:43:53.050,2016-12-07 14:47:14.070
31026,2016-12-07 14:47:14.070,2016-12-07 14:48:31.077
31027,2016-12-07 14:48:31.077,2016-12-07 14:52:43.120
31028,2016-12-07 14:52:43.120,2016-12-07 14:53:28.077
31029,2016-12-07 14:53:28.077,2016-12-07 14:56:54.097
31030,2016-12-07 14:56:54.097,2016-12-07 15:00:34.200
31031,2016-12-07 15:00:34.200,2016-12-07 15:02:39.163
31032,2016-12-07 15:02:39.163,2016-12-07 15:03:12.110
31033,2016-12-07 15:03:12.110,2016-12-07 15:19:19.157
31034,2016-12-07 15:19:19.157,2016-12-07 15:19:54.190
31035,2016-12-07 15:19:54.190,2016-12-07 15:30:46.187
31036,2016-12-07 15:30:46.187,2016-12-07 15:33:38.180
31037,2016-12-07 15:33:38.180,2016-12-07 15:35:44.190
31038,2016-12-07 15:35:44.190,2016-12-07 15:38:49.200
31039,2016-12-07 15:38:49.200,2016-12-07 15:45:48.217
31040,2016-12-07 15:45:48.217,2016-12-07 15:50:08.330
31041,2016-12-07 15:50:08.330,2016-12-07 15:52:33.233
31042,2016-12-07 15:52:33.233,2016-12-07 15:53:51.233
31043,2016-12-07 15:53:51.233,2016-12-07 16:00:13.400
