ProductionRequestId,Uptime,Totaltime,Quantity,Start,End,Product,Type,Releasedate,Duedate,TargetProductionRate,UnitPrice,Power,Weight
77953,0.8361380555555556,0.9453047222222223,10.0,2016-04-02 04:48:04.180000,2016-04-02 05:44:47.300000,AH BASIC VERMICELLI 20X500G,LARGE,2016-03-25 05:44:47.300000,2016-04-09 05:44:47.300000,244.0,1.316831396038931,0.9523263342360107,1
53471,0.0,1.093611111111111,0.0,2016-04-02 05:44:47.300000,2016-04-02 06:50:24.437000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-03-23 06:50:24.437000,2016-04-10 06:50:24.437000,305.0,1.1240984275501607,0.745076745148191,3
-162,4.304390555555556,4.304390555555556,4.304390555555556,2016-04-02 06:50:24.437000,2016-04-02 11:08:40.243000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77376,18.263036944444444,20.7885925,5699.0,2016-04-02 11:08:40.243000,2016-04-03 07:55:59.323000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-03-26 07:55:59.323000,2016-04-13 07:55:59.323000,305.0,0.6478632220506776,1.4174099189097407,6
53472,1.4069444444444446,4.2444444444444445,316.0,2016-04-03 07:55:59.323000,2016-04-03 12:10:39.900000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-03-24 12:10:39.900000,2016-04-11 12:10:39.900000,244.0,1.4688747443517927,0.5868745058157967,6
-164,1.6887166666666666,1.6887166666666666,1.6887166666666666,2016-04-03 12:10:39.900000,2016-04-03 13:51:59.280000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77377,10.606388888888889,12.815,2383.0,2016-04-03 13:51:59.280000,2016-04-04 02:40:53.060000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-03-26 02:40:53.060000,2016-04-14 02:40:53.060000,244.0,0.5755987423221437,1.278025608535927,4
53474,10.61638611111111,12.294997222222221,2700.0,2016-04-04 02:40:53.060000,2016-04-04 14:58:35.357000,HORENTJES AMBRA SUPERIORE 20x5,LARGE,2016-03-26 14:58:35.357000,2016-04-12 14:58:35.357000,244.0,0.6989681777001545,0.8301214608750199,7
53473,0.5866666666666667,2.442222222222222,120.0,2016-04-04 14:58:35.357000,2016-04-04 17:25:07.780000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-03-26 17:25:07.780000,2016-04-13 17:25:07.780000,244.0,1.1331795344415632,1.1194581777408248,4
-166,1.5925833333333335,1.5925833333333335,1.5925833333333335,2016-04-04 17:25:07.780000,2016-04-04 19:00:41.080000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77378,3.931318611111111,5.607429722222222,714.0,2016-04-04 19:00:41.080000,2016-04-05 00:37:07.887000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-03-29 00:37:07.887000,2016-04-14 00:37:07.887000,244.0,1.1136043256664088,0.6143616981737658,4
77806,0.6138813888888889,1.3277702777777778,98.0,2016-04-05 00:37:07.887000,2016-04-05 01:56:47.640000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-03-27 01:56:47.640000,2016-04-14 01:56:47.640000,244.0,0.675155153692982,0.9299448726504094,3
77954,7.220359166666667,8.139525833333334,1362.0,2016-04-05 01:56:47.640000,2016-04-05 10:05:09.883000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-03-28 10:05:09.883000,2016-04-14 10:05:09.883000,244.0,1.4334245279365279,1.2722193158098771,4
53778,4.111709444444444,7.093376111111111,1497.0,2016-04-05 10:05:09.883000,2016-04-05 17:10:45.967000,OKE FUSILLI 16X500G,LARGE,2016-03-28 17:10:45.967000,2016-04-12 17:10:45.967000,305.0,1.1353494688902308,1.0646569641127712,8
77381,0.4663963888888889,0.5472297222222222,202.0,2016-04-05 17:10:45.967000,2016-04-05 17:43:35.060000,OKE FUSILLI 16X500G,LARGE,2016-03-26 17:43:35.060000,2016-04-13 17:43:35.060000,305.0,1.3737709717320148,1.3487807037156283,7
53772,17.24197861111111,20.51864527777778,5700.0,2016-04-05 17:43:35.060000,2016-04-06 14:14:42.880000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-03-27 14:14:42.880000,2016-04-14 14:14:42.880000,305.0,1.3029402524675664,1.0316407607989921,2
53776,6.9366666666666665,8.780555555555555,1885.0,2016-04-06 14:14:42.880000,2016-04-06 23:01:32.287000,ALDI BELGIE GESNEDEN MACARONI,Other,2016-03-28 23:01:32.287000,2016-04-16 23:01:32.287000,271.0,1.2680133773769846,0.5629154085263675,3
-173,9.755564722222223,9.755564722222223,9.755564722222223,2016-04-06 23:01:32.287000,2016-04-07 08:46:52.320000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77382,11.455555555555556,12.990277777777777,3114.0,2016-04-07 08:46:52.320000,2016-04-07 21:46:17.140000,ALDI BELGIE GESNEDEN MACARONI,Other,2016-03-30 21:46:17.140000,2016-04-16 21:46:17.140000,271.0,0.792869915706048,0.5969978069697691,2
-174,1.5995341666666667,1.5995341666666667,1.5995341666666667,2016-04-07 21:46:17.140000,2016-04-07 23:22:15.463000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
53779,5.006666666666667,8.009722222222223,1158.0,2016-04-07 23:22:15.463000,2016-04-08 07:22:50.857000,TOSCA VERMICELLI TARWEBLOEM 20,LARGE,2016-03-29 07:22:50.857000,2016-04-17 07:22:50.857000,244.0,0.639346291956099,1.4590567701449264,3
-175,2.0637905555555554,2.0637905555555554,2.0637905555555554,2016-04-08 07:22:50.857000,2016-04-08 09:26:40.503000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77383,11.414527777777778,15.56313888888889,2441.0,2016-04-08 09:26:40.503000,2016-04-09 01:00:28.250000,TOSCA VERMICELLI TARWEBLOEM 20,LARGE,2016-04-02 01:00:28.250000,2016-04-17 01:00:28.250000,244.0,0.6278657335208208,0.6314346218246476,7
53780,11.485763055555557,13.573540833333334,2700.0,2016-04-09 01:00:28.250000,2016-04-09 14:34:52.810000,AH BASIC ELLEBOOGMACARONI 20x5,LARGE,2016-04-01 14:34:52.810000,2016-04-18 14:34:52.810000,244.0,1.0982262556879692,0.7734566192218545,5
53920,0.1575,0.3463888888888889,38.0,2016-04-09 14:34:52.810000,2016-04-09 14:55:39.870000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-03-31 14:55:39.870000,2016-04-17 14:55:39.870000,244.0,1.48351830767679,1.4941436334742062,1
-178,6.489003611111111,6.489003611111111,6.489003611111111,2016-04-09 14:55:39.870000,2016-04-09 21:25:00.283000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77384,10.801944444444445,13.3625,2661.0,2016-04-09 21:25:00.283000,2016-04-10 10:46:45.297000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-04-02 10:46:45.297000,2016-04-20 10:46:45.297000,244.0,1.3243923517795482,0.7840189714211853,9
-179,30.640868333333334,30.640868333333334,30.640868333333334,2016-04-10 10:46:45.297000,2016-04-11 17:25:12.423000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
53773,1.9428130555555556,3.6358686111111114,457.0,2016-04-11 17:25:12.423000,2016-04-11 21:03:21.790000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-04 21:03:21.790000,2016-04-19 21:03:21.790000,203.0,0.7351806229388858,1.1524343761903788,6
77385,7.610884444444444,9.934495555555555,1842.0,2016-04-11 21:03:21.790000,2016-04-12 06:59:25.817000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-05 06:59:25.817000,2016-04-22 06:59:25.817000,203.0,0.8831572449667195,0.6384122177585169,1
53777,11.254367499999999,17.537423055555553,2300.0,2016-04-12 06:59:25.817000,2016-04-13 00:31:40.373000,DLL 365 SPIRELLI 12X1KG,SMALL,2016-04-04 00:31:40.373000,2016-04-22 00:31:40.373000,203.0,1.3855700717470596,1.20998442888007,6
53775,1.0783333333333334,2.126388888888889,364.0,2016-04-13 00:31:40.373000,2016-04-13 02:39:15.107000,TOSCA VERMICELLES 10x1KG IN DI,SMALL,2016-04-05 02:39:15.107000,2016-04-22 02:39:15.107000,244.0,1.4139295086209098,0.6767743234030573,4
-183,13.364589722222222,13.364589722222222,13.364589722222222,2016-04-13 02:39:15.107000,2016-04-13 16:01:07.630000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77386,7.351889722222222,8.798556388888889,2335.0,2016-04-13 16:01:07.630000,2016-04-14 00:49:01.863000,TOSCA VERMICELLES 10x1KG IN DI,SMALL,2016-04-06 00:49:01.863000,2016-04-24 00:49:01.863000,244.0,0.8110400417632705,0.7087962156488589,8
53263,9.694190555555556,14.648357222222224,2300.0,2016-04-14 00:49:01.863000,2016-04-14 15:27:55.863000,NOUILLES PPX 10x1KG,SMALL,2016-04-05 15:27:55.863000,2016-04-21 15:27:55.863000,244.0,0.5560366781141657,0.8951156232354243,7
54014,1.0475,6.4752777777777775,291.0,2016-04-14 15:27:55.863000,2016-04-14 21:56:26.090000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-05 21:56:26.090000,2016-04-22 21:56:26.090000,305.0,0.5350156997954343,1.1557061271537112,8
-186,1.4338833333333332,1.4338833333333332,1.4338833333333332,2016-04-14 21:56:26.090000,2016-04-14 23:22:28.070000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77387,8.244166666666667,9.942222222222222,2310.0,2016-04-14 23:22:28.070000,2016-04-15 09:19:00.707000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-07 09:19:00.707000,2016-04-22 09:19:00.707000,305.0,1.3516783343466876,1.0358682325567925,7
-187,2.471027777777778,2.471027777777778,2.471027777777778,2016-04-15 09:19:00.707000,2016-04-15 11:47:16.407000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77808,7.135555555555555,10.989166666666666,1999.0,2016-04-15 11:47:16.407000,2016-04-15 22:46:37.373000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-05 22:46:37.373000,2016-04-22 22:46:37.373000,305.0,1.2055148233098905,1.3559193329803603,8
-188,1.9486991666666666,1.9486991666666666,1.9486991666666666,2016-04-15 22:46:37.373000,2016-04-16 00:43:32.690000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77955,3.912504444444444,6.805282222222222,1094.0,2016-04-16 00:43:32.690000,2016-04-16 07:31:51.413000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-07 07:31:51.413000,2016-04-23 07:31:51.413000,305.0,0.5831230861704566,1.2784578065752095,3
54155,1.3802777777777777,1.898611111111111,500.0,2016-04-16 07:31:51.413000,2016-04-16 09:25:46.017000,AH BASIC PENNE RIGATE 16X500 G,LARGE,2016-04-09 09:25:46.017000,2016-04-25 09:25:46.017000,305.0,1.3310276760598052,0.57109116454794,6
54156,4.772777777777778,5.5008333333333335,1343.0,2016-04-16 09:25:46.017000,2016-04-16 14:55:49.600000,AH BASIC PENNE RIGATE 16X500 G,LARGE,2016-04-08 14:55:49.600000,2016-04-25 14:55:49.600000,305.0,1.039574121175284,1.0726644441429256,8
-190,24.00445472222222,24.00445472222222,24.00445472222222,2016-04-16 14:55:49.600000,2016-04-17 14:56:05.637000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77390,5.686670277777777,6.170281388888888,1556.0,2016-04-17 14:56:05.637000,2016-04-17 21:06:18.250000,AH BASIC PENNE RIGATE 16X500 G,LARGE,2016-04-07 21:06:18.250000,2016-04-26 21:06:18.250000,305.0,0.6970347852290864,0.7630592437474152,5
54015,19.730584444444446,23.489195555555558,5000.0,2016-04-17 21:06:18.250000,2016-04-18 20:35:39.717000,ALDI BELGIE GESNEDEN MACARONI,Other,2016-04-11 20:35:39.717000,2016-04-26 20:35:39.717000,271.0,1.0189018488263892,1.3023978970431158,1
54310,0.0,0.9525,0.0,2016-04-18 20:35:39.717000,2016-04-18 21:32:48.903000,TOSCA HORENTJES 12x1KG IN DISP,SMALL,2016-04-09 21:32:48.903000,2016-04-27 21:32:48.903000,203.0,0.7846619976919366,1.2626578406827897,3
-193,1.8566955555555555,1.8566955555555555,1.8566955555555555,2016-04-18 21:32:48.903000,2016-04-18 23:24:13.007000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77391,5.604723055555556,6.836945277777778,1499.0,2016-04-18 23:24:13.007000,2016-04-19 06:14:26.613000,TOSCA HORENTJES 12x1KG IN DISP,SMALL,2016-04-11 06:14:26.613000,2016-04-27 06:14:26.613000,203.0,1.3142737280001233,0.7069921150871727,9
54313,5.464444444444444,8.745,1302.0,2016-04-19 06:14:26.613000,2016-04-19 14:59:08.170000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-11 14:59:08.170000,2016-04-26 14:59:08.170000,203.0,1.1450071951061565,1.1711120309721594,7
-195,1.8622963888888888,1.8622963888888888,1.8622963888888888,2016-04-19 14:59:08.170000,2016-04-19 16:50:52.437000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77392,3.3964266666666667,4.261426666666667,599.0,2016-04-19 16:50:52.437000,2016-04-19 21:06:33.213000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-09 21:06:33.213000,2016-04-27 21:06:33.213000,203.0,0.8751753165559116,1.211586223825487,3
77810,3.8533333333333335,5.536666666666667,919.0,2016-04-19 21:06:33.213000,2016-04-20 02:38:45.983000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-13 02:38:45.983000,2016-04-28 02:38:45.983000,203.0,0.8161801262491073,0.8459484349852922,9
-197,2.6306547222222223,2.6306547222222223,2.6306547222222223,2016-04-20 02:38:45.983000,2016-04-20 05:16:36.340000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77956,1.5241325000000001,2.471910277777778,174.0,2016-04-20 05:16:36.340000,2016-04-20 07:44:54.937000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-11 07:44:54.937000,2016-04-28 07:44:54.937000,203.0,0.6243979840920814,1.0754067764304458,1
54312,6.47144,11.183662222222223,1817.0,2016-04-20 07:44:54.937000,2016-04-20 18:55:55.427000,DLL 365 MACARONI COUPES 10X1KG,SMALL,2016-04-11 18:55:55.427000,2016-04-29 18:55:55.427000,244.0,1.2353504525145447,0.8043909220716962,8
77395,0.7680786111111111,0.8639119444444444,82.0,2016-04-20 18:55:55.427000,2016-04-20 19:47:45.413000,DLL 365 MACARONI COUPES 10X1KG,SMALL,2016-04-11 19:47:45.413000,2016-04-29 19:47:45.413000,244.0,1.3094949902545303,1.4040269506375678,5
77812,0.345,0.65,98.0,2016-04-20 19:47:45.413000,2016-04-20 20:26:45.500000,DLL 365 MACARONI COUPES 10X1KG,SMALL,2016-04-13 20:26:45.500000,2016-04-27 20:26:45.500000,244.0,0.7216701130996702,0.8316329651377176,8
54311,1.2905825,1.6236380555555554,206.0,2016-04-20 20:26:45.500000,2016-04-20 22:04:10.760000,MACARONI COUPS PPX 10X1KG,SMALL,2016-04-13 22:04:10.760000,2016-04-30 22:04:10.760000,244.0,0.998014035706504,0.779263276807623,5
77397,8.788568611111112,11.98634638888889,2793.0,2016-04-20 22:04:10.760000,2016-04-21 10:03:21.197000,MACARONI COUPS PPX 10X1KG,SMALL,2016-04-14 10:03:21.197000,2016-05-01 10:03:21.197000,244.0,1.3677444390647158,0.5361855498522686,8
54309,3.166424166666667,4.2175352777777775,1000.0,2016-04-21 10:03:21.197000,2016-04-21 14:16:24.990000,WINNY MACARONI COUP 10x1KG,SMALL,2016-04-11 14:16:24.990000,2016-04-30 14:16:24.990000,244.0,0.5246708628072064,1.446160442160288,9
54316,4.254731388888889,8.355286944444444,637.0,2016-04-21 14:16:24.990000,2016-04-21 22:37:43.160000,WINNY MACARONI COUPE 18X500 G,LARGE,2016-04-11 22:37:43.160000,2016-04-30 22:37:43.160000,271.0,0.9549086388453194,0.9490011539887059,8
77398,2.1709019444444446,2.6878463888888886,362.0,2016-04-21 22:37:43.160000,2016-04-22 01:18:59.930000,WINNY MACARONI COUPE 18X500 G,LARGE,2016-04-12 01:18:59.930000,2016-04-30 01:18:59.930000,271.0,0.8424744196760672,0.8851873510739904,1
54314,18.324455555555552,22.98528888888889,5700.0,2016-04-22 01:18:59.930000,2016-04-23 00:18:06.850000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-14 00:18:06.850000,2016-04-30 00:18:06.850000,305.0,1.0560165797880652,1.2768625930327535,9
54315,5.422296388888888,6.248685277777778,1700.0,2016-04-23 00:18:06.850000,2016-04-23 06:33:01.947000,OKE FUSILLI 16X500G,LARGE,2016-04-14 06:33:01.947000,2016-05-02 06:33:01.947000,305.0,0.6320103182066411,1.028316328269665,6
54567,0.0,0.7072222222222222,0.0,2016-04-23 06:33:01.947000,2016-04-23 07:15:27.123000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-15 07:15:27.123000,2016-04-30 07:15:27.123000,244.0,1.2011138335335638,1.3016046697788868,2
-209,2.7548233333333334,2.7548233333333334,2.7548233333333334,2016-04-23 07:15:27.123000,2016-04-23 10:00:44.487000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77399,3.2580555555555555,4.978888888888889,840.0,2016-04-23 10:00:44.487000,2016-04-23 14:59:28.170000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-15 14:59:28.170000,2016-04-30 14:59:28.170000,244.0,1.0782915588850435,0.7648498723400555,3
-210,11.929434166666667,11.929434166666667,11.929434166666667,2016-04-23 14:59:28.170000,2016-04-24 02:55:14.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77813,7.629444444444444,11.99611111111111,1971.0,2016-04-24 02:55:14.133000,2016-04-24 14:55:00.837000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-15 14:55:00.837000,2016-05-02 14:55:00.837000,244.0,1.3806592210157271,0.6213578963723672,3
-211,12.079203611111112,12.079203611111112,12.079203611111112,2016-04-24 14:55:00.837000,2016-04-25 02:59:45.970000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77957,3.5035905555555553,4.6058127777777775,734.0,2016-04-25 02:59:45.970000,2016-04-25 07:36:06.583000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-17 07:36:06.583000,2016-05-05 07:36:06.583000,244.0,1.4317651819601511,1.1801325384281,9
78009,0.18888888888888888,0.22333333333333333,48.0,2016-04-25 07:36:06.583000,2016-04-25 07:49:30.843000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-15 07:49:30.843000,2016-05-03 07:49:30.843000,244.0,0.8889018925480128,1.3663997339564014,5
-213,2.745961111111111,2.745961111111111,2.745961111111111,2016-04-25 07:49:30.843000,2016-04-25 10:34:16.303000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
54592,11.094370277777777,13.708536944444445,2700.0,2016-04-25 10:34:16.303000,2016-04-26 00:16:47.513000,AH BASIC ELLEBOOGMACARONI 20x5,LARGE,2016-04-17 00:16:47.513000,2016-05-06 00:16:47.513000,244.0,1.4166220693821157,1.2956111965913957,3
54587,19.029708333333332,21.888875,5000.0,2016-04-26 00:16:47.513000,2016-04-26 22:10:07.767000,ALDI BELGIE GESNEDEN MACARONI,Other,2016-04-16 22:10:07.767000,2016-05-03 22:10:07.767000,271.0,0.578007575262482,0.671171371709614,6
54591,18.725555555555555,22.84888888888889,5700.0,2016-04-26 22:10:07.767000,2016-04-27 21:01:03.013000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-04-20 21:01:03.013000,2016-05-06 21:01:03.013000,305.0,0.6861452117545128,1.3814203491991934,5
-216,4.484258333333333,4.484258333333333,4.484258333333333,2016-04-27 21:01:03.013000,2016-04-28 01:30:06.343000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
54588,1.9147222222222222,2.1222222222222222,395.0,2016-04-28 01:30:06.343000,2016-04-28 03:37:26.983000,AH BASIC VERMICELLI 20X500G,LARGE,2016-04-21 03:37:26.983000,2016-05-07 03:37:26.983000,244.0,0.6526348164641735,1.4468745440612178,5
-217,2.7004344444444444,2.7004344444444444,2.7004344444444444,2016-04-28 03:37:26.983000,2016-04-28 06:19:28.547000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77403,6.794163055555556,9.2261075,1404.0,2016-04-28 06:19:28.547000,2016-04-28 15:33:02.250000,AH BASIC VERMICELLI 20X500G,LARGE,2016-04-21 15:33:02.250000,2016-05-08 15:33:02.250000,244.0,1.2290837310129308,0.5949717981649544,5
54837,0.4383686111111111,0.9011463888888889,5.0,2016-04-28 15:33:02.250000,2016-04-28 16:27:06.557000,Proefnummer Massap,Other,2016-04-21 16:27:06.557000,2016-05-07 16:27:06.557000,130.0,1.109158654098522,0.822456938082466,2
54589,7.6661527777777785,9.846430555555555,1800.0,2016-04-28 16:27:06.557000,2016-04-29 02:17:53.190000,TOSCA VERMICELLI TARWEBLOEM 20,LARGE,2016-04-22 02:17:53.190000,2016-05-06 02:17:53.190000,244.0,1.0214631751682077,0.6824258487756445,5
54584,6.969722222222222,12.476944444444445,1516.0,2016-04-29 02:17:53.190000,2016-04-29 14:46:30.530000,VERMICELLES PPX 10X1KG,SMALL,2016-04-19 14:46:30.530000,2016-05-07 14:46:30.530000,244.0,0.8640716465493824,0.6861046078483555,8
-221,1.6598091666666668,1.6598091666666668,1.6598091666666668,2016-04-29 14:46:30.530000,2016-04-29 16:26:05.843000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77404,1.3041666666666667,2.044722222222222,283.0,2016-04-29 16:26:05.843000,2016-04-29 18:28:46.240000,VERMICELLES PPX 10X1KG,SMALL,2016-04-19 18:28:46.240000,2016-05-08 18:28:46.240000,244.0,0.7733317478829331,0.5766698937777661,9
-222,1.6242472222222222,1.6242472222222222,1.6242472222222222,2016-04-29 18:28:46.240000,2016-04-29 20:06:13.530000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
54888,0.3641877777777778,0.4027988888888889,5.0,2016-04-29 20:06:13.530000,2016-04-29 20:30:23.613000,Proefnummer Massap,Other,2016-04-19 20:30:23.613000,2016-05-07 20:30:23.613000,130.0,1.0676513813711361,1.392396082615766,4
54585,10.062772222222224,12.146105555555556,2700.0,2016-04-29 20:30:23.613000,2016-04-30 08:39:09.047000,MACARONI COUPS PPX 10X1KG,SMALL,2016-04-21 08:39:09.047000,2016-05-09 08:39:09.047000,244.0,0.7890160173007127,0.7295240153830753,4
54590,4.675833333333333,6.317222222222222,1104.0,2016-04-30 08:39:09.047000,2016-04-30 14:58:11.800000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-21 14:58:11.800000,2016-05-08 14:58:11.800000,203.0,0.5827699757026195,1.3507866474600503,5
-225,11.89738611111111,11.89738611111111,11.89738611111111,2016-04-30 14:58:11.800000,2016-05-01 02:52:02.390000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77405,8.350815833333332,10.483593611111111,1895.0,2016-05-01 02:52:02.390000,2016-05-01 13:21:03.150000,COQUILLETTES PPX 12x1KG,SMALL,2016-04-22 13:21:03.150000,2016-05-08 13:21:03.150000,203.0,1.1797384432638496,1.0502807312417408,2
54586,0.0,0.0077777777777777776,0.0,2016-05-01 13:21:03.150000,2016-05-01 13:21:31.257000,DLL 365 SPIRELLI 12X1KG,SMALL,2016-04-24 13:21:31.257000,2016-05-09 13:21:31.257000,203.0,1.2863908575087857,1.4848569723401717,4
-227,14.02836,14.02836,14.02836,2016-05-01 13:21:31.257000,2016-05-02 03:23:13.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77406,0.396135,1.308635,6.0,2016-05-02 03:23:13.353000,2016-05-02 04:41:44.613000,DLL 365 SPIRELLI 12X1KG,SMALL,2016-04-25 04:41:44.613000,2016-05-11 04:41:44.613000,203.0,0.7349776131922078,0.5441770323566514,8
77816,8.428595277777777,14.004428611111111,2292.0,2016-05-02 04:41:44.613000,2016-05-02 18:42:00.253000,DLL 365 SPIRELLI 12X1KG,SMALL,2016-04-22 18:42:00.253000,2016-05-11 18:42:00.253000,203.0,0.6164872237637221,1.3977799521211267,2
54887,3.456315555555556,8.870482222222222,800.0,2016-05-02 18:42:00.253000,2016-05-03 03:34:14.313000,TOSCA HORENTJES TARWEBLOEM 20x,LARGE,2016-04-26 03:34:14.313000,2016-05-10 03:34:14.313000,244.0,1.109499798339253,0.5781076273995454,9
54886,8.685516666666667,14.107461111111112,1900.0,2016-05-03 03:34:14.313000,2016-05-03 17:40:41.080000,AH BASIC ELLEBOOGMACARONI 20x5,LARGE,2016-04-26 17:40:41.080000,2016-05-11 17:40:41.080000,244.0,1.3555634906244036,1.4551091011989687,3
54885,0.8308333333333333,5.301388888888889,192.0,2016-05-03 17:40:41.080000,2016-05-03 22:58:46.160000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-25 22:58:46.160000,2016-05-13 22:58:46.160000,244.0,1.0618433866332861,0.970726356452098,2
-232,8.398135277777778,8.398135277777778,8.398135277777778,2016-05-03 22:58:46.160000,2016-05-04 07:22:39.447000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77408,11.473035277777779,16.21914638888889,2507.0,2016-05-04 07:22:39.447000,2016-05-04 23:35:48.057000,PASTA MARE COQUILLETTES 20X500,LARGE,2016-04-26 23:35:48.057000,2016-05-12 23:35:48.057000,244.0,1.3618787715076017,1.3104774326638338,8
54883,1.9894444444444443,2.7469444444444444,743.0,2016-05-04 23:35:48.057000,2016-05-05 02:20:37.470000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-04-28 02:20:37.470000,2016-05-14 02:20:37.470000,244.0,0.7674536135714022,0.8716268927014496,8
-234,50.58226388888889,50.58226388888889,50.58226388888889,2016-05-05 02:20:37.470000,2016-05-07 04:55:33.620000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77409,4.628083333333333,5.540861111111111,1556.0,2016-05-07 04:55:33.620000,2016-05-07 10:28:00.543000,CARREFOUR DISCOUNT COQUILLETTE,Other,2016-04-27 10:28:00.543000,2016-05-14 10:28:00.543000,244.0,1.2715125481481533,1.3155017408263754,8
54884,33.103363055555555,41.81752972222222,10500.0,2016-05-07 10:28:00.543000,2016-05-09 04:17:03.470000,ALDI BELGIE SPIRALE 16x500G,LARGE,2016-05-02 04:17:03.470000,2016-05-18 04:17:03.470000,305.0,0.7335558953051649,1.2175186331709305,6
