ID,StartDateUTC,EndDateUTC
1946,2017-01-06 08:03:56.810,2017-01-06 08:09:22.820
1947,2017-01-06 08:23:09.870,2017-01-06 08:26:34.980
1948,2017-01-06 08:30:22.877,2017-01-06 08:35:08.887
1949,2017-01-06 08:38:22.897,2017-01-06 09:02:18.947
1950,2017-01-06 09:09:28.973,2017-01-06 09:12:54.977
1951,2017-01-06 15:31:37.760,2017-01-06 15:42:44.683
1952,2017-01-07 01:27:52.520,2017-01-07 01:55:33.453
1953,2017-01-07 01:58:37.443,2017-01-07 02:12:17.557
1954,2017-01-07 03:20:18.667,2017-01-07 03:25:50.707
1955,2017-01-07 04:49:42.893,2017-01-07 04:55:06.907
1956,2017-01-07 12:29:55.013,2017-01-07 12:42:47.010
1957,2017-01-07 12:42:52.997,2017-01-07 12:43:00.140
1958,2017-01-07 12:43:00.140,2017-01-07 13:14:22.110
1959,2017-01-08 12:32:35.607,2017-01-08 12:33:23.630
1960,2017-01-08 22:45:36.550,2017-01-08 22:49:03.563
1961,2017-01-08 23:00:31.563,2017-01-08 23:11:08.610
1962,2017-01-08 23:13:45.487,2017-01-08 23:23:56.450
1963,2017-01-09 04:38:56.410,2017-01-09 04:55:01.337
1964,2017-01-09 07:02:38.400,2017-01-09 07:04:03.277
1965,2017-01-09 07:04:09.287,2017-01-09 19:46:45.237
1966,2017-01-09 19:53:29.173,2017-01-09 20:26:41.250
1967,2017-01-09 20:29:19.263,2017-01-09 20:42:19.423
1968,2017-01-10 04:04:18.350,2017-01-10 04:14:18.397
1969,2017-01-10 04:14:44.263,2017-01-10 04:29:59.257
1970,2017-01-10 10:36:11.350,2017-01-10 10:59:39.390
1971,2017-01-10 10:59:47.393,2017-01-10 11:01:39.417
1972,2017-01-10 17:57:13.483,2017-01-10 18:01:37.500
1973,2017-01-10 18:09:23.533,2017-01-10 18:15:36.550
1974,2017-01-10 23:54:54.337,2017-01-11 00:04:49.327
1975,2017-01-11 00:04:55.327,2017-01-11 00:12:48.450
1976,2017-01-11 06:41:41.453,2017-01-11 06:42:04.437
1977,2017-01-11 06:42:04.437,2017-01-11 06:53:27.410
1978,2017-01-11 06:55:39.410,2017-01-11 07:00:34.393
1979,2017-01-11 13:19:07.353,2017-01-11 13:34:07.333
1980,2017-01-11 13:34:15.800,2017-01-11 14:04:53.483
1981,2017-01-11 14:12:29.540,2017-01-11 14:23:50.477
1982,2017-01-11 19:13:45.247,2017-01-11 19:30:35.270
1983,2017-01-11 20:58:10.487,2017-01-11 21:02:35.473
1984,2017-01-11 21:02:43.883,2017-01-11 21:21:25.560
1985,2017-01-11 21:30:09.580,2017-01-11 21:38:09.740
1986,2017-01-12 03:29:33.413,2017-01-12 03:35:31.460
1987,2017-01-12 03:40:51.440,2017-01-12 03:53:58.487
1988,2017-01-12 10:09:50.443,2017-01-12 10:28:53.367
1989,2017-01-12 13:32:06.733,2017-01-12 13:41:14.767
1990,2017-01-12 14:05:04.653,2017-01-12 14:39:38.523
1991,2017-01-12 15:00:33.443,2017-01-12 15:03:30.443
1992,2017-01-12 17:00:50.430,2017-01-12 17:03:46.480
1993,2017-01-12 17:11:03.447,2017-01-12 17:15:25.467
1994,2017-01-12 17:16:48.590,2017-01-12 17:18:22.443
1995,2017-01-12 17:18:31.447,2017-01-12 17:24:57.530
1996,2017-01-12 23:46:20.543,2017-01-13 00:02:23.477
1997,2017-01-13 00:02:29.487,2017-01-13 09:39:18.947
1998,2017-01-13 09:52:00.923,2017-01-13 09:55:23.923
1999,2017-01-13 09:58:50.100,2017-01-13 10:02:06.950
2000,2017-01-13 10:04:33.103,2017-01-13 10:09:21.120
2001,2017-01-13 14:53:46.197,2017-01-13 15:10:59.150
2002,2017-01-13 20:29:24.470,2017-01-13 20:32:08.550
2003,2017-01-14 04:27:20.773,2017-01-14 04:35:45.080
2004,2017-01-14 04:35:51.083,2017-01-14 05:11:00.797
2005,2017-01-14 09:34:15.433,2017-01-14 09:36:28.473
2006,2017-01-14 16:45:52.523,2017-01-14 16:46:20.507
2007,2017-01-14 16:46:40.500,2017-01-14 20:02:13.863
2008,2017-01-14 20:11:54.820,2017-01-14 20:22:41.833
2009,2017-01-15 22:03:04.157,2017-01-15 22:12:40.120
2010,2017-01-15 23:06:39.990,2017-01-15 23:07:40.907
2011,2017-01-16 10:50:52.727,2017-01-16 11:04:53.790
2012,2017-01-16 11:18:38.947,2017-01-16 11:25:55.880
2013,2017-01-16 11:27:37.867,2017-01-16 12:20:38.933
2014,2017-01-16 12:25:18.917,2017-01-16 12:28:11.933
2015,2017-01-16 18:08:40.807,2017-01-16 18:10:33.777
2016,2017-01-16 18:10:33.777,2017-01-16 18:26:42.877
2017,2017-01-16 23:02:32.763,2017-01-16 23:09:45.803
2018,2017-01-16 23:20:34.700,2017-01-16 23:40:26.547
2019,2017-01-17 00:08:31.487,2017-01-17 00:38:51.737
2020,2017-01-17 00:38:56.323,2017-01-17 03:03:02.967
2021,2017-01-17 03:10:02.827,2017-01-17 03:12:10.817
2022,2017-01-17 03:15:33.810,2017-01-17 03:18:38.867
2023,2017-01-17 03:20:18.853,2017-01-17 03:26:18.830
2024,2017-01-17 05:40:03.500,2017-01-17 06:00:54.523
2025,2017-01-17 10:24:38.353,2017-01-17 10:31:23.197
2026,2017-01-17 10:31:28.190,2017-01-17 10:33:23.223
2027,2017-01-17 10:36:55.237,2017-01-17 10:47:14.290
2028,2017-01-17 14:19:49.870,2017-01-17 14:34:50.050
2029,2017-01-17 16:49:08.120,2017-01-17 16:57:31.110
2030,2017-01-17 16:57:31.110,2017-01-17 17:06:22.203
2031,2017-01-17 19:34:00.627,2017-01-17 22:09:11.937
2032,2017-01-17 22:09:52.943,2017-01-17 22:18:51.963
2033,2017-01-18 01:56:20.807,2017-01-18 02:13:47.720
2034,2017-01-18 02:13:52.730,2017-01-18 02:15:49.860
2035,2017-01-18 02:24:11.717,2017-01-18 02:26:45.723
2036,2017-01-18 02:27:39.700,2017-01-18 02:42:16.670
2037,2017-01-18 05:26:43.093,2017-01-18 05:29:48.150
2038,2017-01-18 09:07:27.677,2017-01-18 09:21:11.557
2039,2017-01-18 09:21:11.557,2017-01-18 09:25:41.590
2040,2017-01-18 09:26:29.593,2017-01-18 09:32:40.610
2041,2017-01-18 20:19:55.190,2017-01-18 20:20:23.170
2042,2017-01-18 20:20:28.163,2017-01-18 20:35:35.243
2043,2017-01-19 02:26:03.127,2017-01-19 02:34:47.240
2044,2017-01-19 13:29:30.793,2017-01-20 09:02:19.757
2045,2017-01-20 09:02:28.760,2017-01-20 09:12:19.893
2046,2017-01-20 09:27:33.730,2017-01-20 09:31:34.677
2047,2017-01-20 09:37:22.670,2017-01-20 10:45:09.530
2048,2017-01-20 10:45:42.430,2017-01-20 11:15:34.473
2049,2017-01-20 11:17:25.317,2017-01-20 11:21:57.307
2050,2017-01-20 11:26:17.293,2017-01-20 11:35:34.320
2051,2017-01-20 21:27:53.660,2017-01-20 21:43:51.537
2052,2017-01-20 21:45:21.553,2017-01-20 21:57:38.610
2053,2017-01-20 22:13:29.643,2017-01-20 22:16:37.827
2054,2017-01-20 23:41:29.860,2017-01-21 08:48:11.227
2055,2017-01-21 08:48:26.363,2017-01-21 09:32:47.900
2056,2017-01-21 09:44:19.353,2017-01-21 09:46:47.380
2057,2017-01-21 09:48:25.333,2017-01-21 09:55:59.340
2058,2017-01-21 18:04:01.720,2017-01-21 18:12:58.563
2059,2017-01-21 18:13:01.563,2017-01-21 18:30:42.580
2060,2017-01-22 18:40:57.250,2017-01-23 14:14:27.030
2061,2017-01-23 14:14:33.020,2017-01-23 14:55:40.153
2062,2017-01-23 14:56:45.163,2017-01-23 15:00:02.170
2063,2017-01-23 15:10:07.200,2017-01-23 15:31:33.250
2064,2017-01-23 15:33:16.377,2017-01-23 15:38:39.273
2065,2017-01-23 16:36:24.533,2017-01-23 18:00:57.110
2066,2017-01-23 18:01:45.093,2017-01-23 18:04:34.080
2067,2017-01-23 18:09:46.067,2017-01-23 18:23:20.067
2068,2017-01-23 18:24:35.013,2017-01-23 18:29:54.087
2069,2017-01-23 19:05:08.937,2017-01-23 19:31:21.943
2070,2017-01-23 20:11:59.730,2017-01-23 20:18:25.603
2071,2017-01-24 07:48:15.690,2017-01-24 07:50:11.710
2072,2017-01-24 07:52:25.713,2017-01-24 08:03:06.757
2073,2017-01-24 13:57:49.577,2017-01-24 14:01:00.557
2074,2017-01-24 14:08:21.570,2017-01-24 14:11:33.583
2075,2017-01-23 20:18:34.600,2017-01-23 20:31:56.587
2076,2017-01-23 20:38:48.560,2017-01-23 20:44:50.553
2077,2017-01-23 22:59:32.180,2017-01-23 23:48:33.910
2078,2017-01-23 23:53:57.890,2017-01-23 23:58:51.840
2079,2017-01-23 23:58:57.847,2017-01-24 00:12:12.827
2080,2017-01-24 00:13:36.810,2017-01-24 00:16:51.803
2081,2017-01-24 00:21:03.893,2017-01-24 00:23:45.807
2082,2017-01-24 00:25:14.807,2017-01-24 00:27:17.767
2083,2017-01-24 00:29:00.777,2017-01-24 00:41:29.717
2084,2017-01-24 07:37:22.733,2017-01-24 07:48:09.690
2085,2017-01-24 14:11:33.583,2017-01-24 14:13:37.643
2086,2017-01-24 14:17:18.843,2017-01-24 14:27:42.627
2087,2017-01-24 16:29:45.940,2017-01-24 16:53:40.100
2088,2017-01-24 16:54:21.007,2017-01-24 16:59:06.087
2089,2017-01-24 17:13:31.060,2017-01-24 17:16:15.063
2090,2017-01-24 17:48:46.140,2017-01-24 17:55:50.183
2091,2017-01-24 18:27:13.253,2017-01-24 18:40:20.323
2092,2017-01-24 21:00:21.187,2017-01-24 21:07:09.130
2093,2017-01-24 21:09:33.120,2017-01-24 21:24:30.107
2094,2017-01-24 21:31:05.077,2017-01-24 21:45:45.030
2095,2017-01-25 03:45:19.873,2017-01-25 03:53:58.740
2096,2017-01-25 03:53:58.740,2017-01-25 04:11:51.710
2097,2017-01-25 04:16:17.690,2017-01-25 04:18:31.717
2098,2017-01-25 05:01:18.857,2017-01-25 05:07:26.870
2099,2017-01-25 12:31:15.043,2017-01-25 13:01:21.093
2100,2017-01-25 13:02:23.207,2017-01-25 13:16:10.120
2101,2017-01-25 18:51:58.870,2017-01-25 19:10:43.970
2102,2017-01-25 21:14:08.287,2017-01-25 21:26:42.220
2103,2017-01-25 21:26:45.217,2017-01-25 21:38:28.310
2104,2017-01-26 04:38:44.337,2017-01-26 04:39:27.320
2105,2017-01-26 04:39:27.320,2017-01-26 04:43:31.540
2106,2017-01-26 04:44:56.320,2017-01-26 04:52:09.307
2107,2017-01-26 04:53:15.373,2017-01-26 05:00:53.270
2108,2017-01-26 12:56:11.570,2017-01-26 13:48:12.667
2109,2017-01-26 13:48:24.660,2017-01-26 13:55:08.700
2110,2017-01-26 14:03:54.727,2017-01-26 14:12:31.807
2111,2017-01-26 14:27:08.773,2017-01-26 14:29:29.797
2112,2017-01-26 14:55:47.960,2017-01-27 20:12:09.203
2113,2017-01-29 16:01:59.183,2017-01-29 16:46:17.050
2114,2017-01-29 16:52:43.030,2017-01-29 16:55:59.033
2115,2017-01-29 17:02:43.993,2017-01-29 17:11:24.080
2116,2017-01-29 17:12:24.047,2017-01-29 17:15:19.947
2117,2017-01-29 17:16:10.947,2017-01-29 17:22:23.980
2118,2017-01-29 17:46:20.753,2017-01-29 17:51:33.650
2119,2017-01-29 22:46:48.680,2017-01-29 22:52:19.833
2120,2017-01-30 01:17:36.063,2017-01-30 01:18:13.043
2121,2017-01-30 01:18:16.050,2017-01-30 01:18:25.910
2122,2017-01-30 01:18:25.910,2017-01-30 01:49:01.203
2123,2017-01-30 08:14:41.150,2017-01-30 08:16:41.087
2124,2017-01-30 08:23:53.660,2017-01-30 08:33:07.087
2125,2017-01-30 08:33:13.093,2017-01-30 08:35:07.130
2126,2017-01-30 08:38:26.237,2017-01-30 08:47:02.160
2127,2017-01-30 09:34:51.283,2017-01-30 09:50:47.353
2128,2017-01-30 15:49:48.027,2017-01-30 15:57:55.943
2129,2017-01-30 15:58:57.017,2017-01-30 16:06:25.910
2130,2017-01-30 23:02:08.253,2017-01-30 23:06:07.223
2131,2017-01-30 23:06:13.230,2017-01-30 23:06:52.260
2132,2017-01-30 23:08:59.393,2017-01-30 23:24:25.293
2133,2017-01-31 05:18:29.203,2017-01-31 05:26:31.427
2134,2017-01-31 05:34:47.420,2017-01-31 05:35:12.230
2135,2017-01-31 05:35:18.220,2017-01-31 05:59:14.323
2136,2017-01-31 12:14:53.203,2017-01-31 12:18:51.210
2137,2017-01-31 12:22:35.220,2017-01-31 12:29:11.307
2138,2017-01-31 12:29:39.307,2017-01-31 12:34:54.247
2139,2017-01-31 12:36:31.250,2017-01-31 12:59:02.313
2140,2017-01-31 12:59:35.403,2017-01-31 13:10:09.447
2141,2017-01-31 13:10:56.340,2017-01-31 13:12:58.433
2142,2017-01-31 18:02:12.250,2017-01-31 18:15:21.383
2143,2017-01-31 22:46:42.260,2017-01-31 23:01:36.193
2144,2017-01-31 23:01:41.193,2017-01-31 23:03:29.207
2145,2017-01-31 23:05:26.200,2017-01-31 23:10:27.183
2146,2017-02-01 06:57:03.030,2017-02-01 07:05:37.057
2147,2017-02-01 07:06:16.060,2017-02-01 07:08:52.040
2148,2017-02-01 07:08:55.040,2017-02-01 07:10:52.067
2149,2017-02-01 07:16:06.080,2017-02-01 07:18:54.170
2150,2017-02-01 07:19:20.123,2017-02-01 07:22:45.173
2151,2017-02-01 07:22:57.097,2017-02-01 07:28:00.170
2152,2017-02-01 15:42:56.307,2017-02-01 15:48:59.697
2153,2017-02-01 15:48:59.697,2017-02-01 15:49:23.393
2154,2017-02-01 15:51:21.387,2017-02-01 15:57:32.340
2155,2017-02-01 15:58:47.400,2017-02-01 16:01:31.343
2156,2017-02-01 22:46:56.027,2017-02-01 23:03:17.917
2157,2017-02-01 23:03:20.910,2017-02-01 23:04:41.933
2158,2017-02-02 05:20:50.300,2017-02-02 05:29:33.317
2159,2017-02-02 05:30:21.443,2017-02-02 05:45:01.380
2160,2017-02-02 11:36:44.333,2017-02-02 11:43:26.260
2161,2017-02-02 11:43:26.260,2017-02-02 11:55:04.310
2162,2017-02-02 18:09:19.197,2017-02-02 18:30:19.300
2163,2017-02-03 02:30:27.920,2017-02-03 02:30:58.917
2164,2017-02-03 02:31:04.893,2017-02-03 05:05:19.803
2165,2017-02-03 05:05:19.803,2017-02-03 05:15:28.477
2166,2017-02-03 05:17:25.550,2017-02-03 05:19:46.347
2167,2017-02-03 05:27:05.327,2017-02-03 05:31:43.330
2168,2017-02-03 05:35:11.297,2017-02-03 05:37:36.347
2169,2017-02-03 05:38:34.290,2017-02-03 05:40:51.270
2170,2017-02-03 05:41:51.280,2017-02-03 05:44:00.267
2171,2017-02-03 05:45:02.273,2017-02-03 05:47:25.257
2172,2017-02-03 05:48:27.260,2017-02-03 05:59:15.213
2173,2017-02-03 06:00:22.203,2017-02-03 06:08:45.170
2174,2017-02-03 06:17:53.287,2017-02-03 06:21:00.143
2175,2017-02-03 07:23:47.120,2017-02-03 07:33:25.143
2176,2017-02-03 07:34:47.240,2017-02-03 08:09:11.377
2177,2017-02-03 08:11:56.400,2017-02-03 08:16:46.260
2178,2017-02-03 09:45:34.480,2017-02-03 10:44:29.647
2179,2017-02-03 10:49:15.740,2017-02-03 11:02:50.693
2180,2017-02-03 11:03:37.690,2017-02-03 11:25:56.770
2181,2017-02-03 11:27:41.747,2017-02-03 11:30:00.837
2182,2017-02-03 11:34:53.833,2017-02-03 12:32:33.053
2183,2017-02-03 12:37:11.923,2017-02-03 12:40:07.000
2184,2017-02-03 12:42:30.940,2017-02-03 12:51:39.967
2185,2017-02-03 12:53:06.970,2017-02-03 13:08:13.197
2186,2017-02-03 13:21:28.067,2017-02-03 13:28:11.180
2187,2017-02-03 13:29:12.170,2017-02-03 13:31:23.107
2188,2017-02-03 14:42:21.250,2017-02-03 14:46:58.267
2189,2017-02-03 14:50:20.267,2017-02-03 14:52:33.283
2190,2017-02-03 15:22:33.377,2017-02-03 15:25:21.387
2191,2017-02-03 18:32:24.883,2017-02-03 18:38:44.810
2192,2017-02-03 19:17:11.920,2017-02-03 19:23:48.983
2193,2017-02-03 20:38:53.120,2017-02-03 20:48:43.127
2194,2017-02-03 20:48:49.153,2017-02-03 21:00:53.457
2195,2017-02-04 02:18:26.773,2017-02-04 02:28:16.700
2196,2017-02-04 02:36:24.670,2017-02-04 02:38:58.687
2197,2017-02-04 02:38:58.687,2017-02-04 02:39:20.660
2198,2017-02-04 11:21:37.440,2017-02-04 11:24:27.750
2199,2017-02-04 11:24:33.320,2017-02-04 11:48:39.373
2200,2017-02-04 12:45:54.557,2017-02-04 12:53:51.593
2201,2017-02-05 12:35:33.340,2017-02-06 11:52:42.147
2202,2017-02-06 13:57:23.713,2017-02-06 14:03:48.863
2203,2017-02-06 14:15:36.680,2017-02-06 14:18:27.680
2204,2017-02-06 14:21:30.707,2017-02-06 14:37:08.670
2205,2017-02-06 16:48:38.167,2017-02-06 16:53:23.447
2206,2017-02-06 21:53:25.970,2017-02-06 22:07:29.000
2207,2017-02-06 22:07:33.987,2017-02-06 22:13:25.033
2208,2017-02-07 05:18:26.070,2017-02-07 05:21:40.027
2209,2017-02-07 05:31:28.050,2017-02-07 05:56:45.120
2210,2017-02-07 12:30:36.737,2017-02-07 12:38:39.793
2211,2017-02-07 12:39:29.753,2017-02-07 12:42:11.677
2212,2017-02-07 12:42:16.663,2017-02-07 12:44:13.697
2213,2017-02-07 18:31:00.697,2017-02-07 18:38:47.467
2214,2017-02-07 18:38:47.467,2017-02-08 01:57:25.173
2215,2017-02-08 02:09:10.177,2017-02-08 02:20:44.223
2216,2017-02-08 06:17:52.753,2017-02-08 06:20:39.720
2217,2017-02-08 09:02:52.193,2017-02-08 09:10:46.203
2218,2017-02-08 09:11:41.360,2017-02-08 09:22:21.363
2219,2017-02-08 14:02:14.063,2017-02-08 14:09:49.923
2220,2017-02-08 14:35:28.153,2017-02-08 14:37:53.137
2221,2017-02-08 14:38:10.100,2017-02-08 15:51:29.793
2222,2017-02-08 18:06:27.310,2017-02-08 18:35:54.203
2223,2017-02-08 18:36:00.207,2017-02-08 18:48:59.170
2224,2017-02-08 18:49:19.167,2017-02-08 18:51:47.637
2225,2017-02-08 19:01:03.143,2017-02-08 19:04:54.130
2226,2017-02-08 19:06:07.153,2017-02-08 19:16:50.083
2227,2017-02-09 01:31:38.837,2017-02-09 01:51:26.737
2228,2017-02-09 12:18:48.240,2017-02-09 12:23:40.207
2229,2017-02-09 12:32:04.220,2017-02-09 12:34:49.210
2230,2017-02-09 12:34:57.200,2017-02-09 12:51:47.397
2231,2017-02-09 12:52:33.313,2017-02-09 13:02:33.390
2232,2017-02-10 00:24:23.790,2017-02-10 00:33:17.703
2233,2017-02-10 00:33:17.703,2017-02-10 02:49:56.960
2234,2017-02-10 03:02:43.410,2017-02-10 03:10:21.390
2235,2017-02-10 03:17:09.460,2017-02-10 03:19:15.500
2236,2017-02-10 13:13:47.967,2017-02-10 13:17:40.863
2237,2017-02-10 13:17:49.867,2017-02-10 13:19:42.990
2238,2017-02-10 13:22:08.917,2017-02-10 13:33:05.927
2239,2017-02-11 02:58:25.070,2017-02-11 03:09:39.190
2240,2017-02-11 03:18:39.900,2017-02-11 03:23:02.887
2241,2017-02-11 05:07:59.540,2017-02-11 05:21:17.460
2242,2017-02-11 05:21:23.467,2017-02-11 05:34:17.460
2243,2017-02-11 23:43:13.353,2017-02-12 00:02:41.087
2244,2017-02-12 05:50:39.173,2017-02-12 16:56:37.567
2245,2017-02-12 21:03:55.140,2017-02-12 22:42:13.427
2246,2017-02-12 22:52:15.443,2017-02-12 23:00:42.470
2247,2017-02-12 23:58:49.627,2017-02-13 00:02:37.770
2248,2017-02-13 04:56:29.060,2017-02-13 05:24:52.967
2249,2017-02-13 11:14:17.713,2017-02-13 11:21:29.840
2250,2017-02-13 11:21:29.840,2017-02-13 11:23:07.693
2251,2017-02-13 11:25:40.670,2017-02-13 11:39:57.650
2252,2017-02-13 11:49:10.590,2017-02-13 11:54:18.577
2253,2017-02-13 11:57:53.563,2017-02-13 12:08:09.547
2254,2017-02-13 12:53:56.283,2017-02-13 12:59:58.477
2255,2017-02-13 14:31:13.950,2017-02-13 14:38:46.793
2256,2017-02-13 20:22:54.657,2017-02-13 20:43:46.687
2257,2017-02-13 20:43:58.680,2017-02-13 20:45:48.877
2258,2017-02-14 02:51:24.587,2017-02-14 03:09:24.673
2259,2017-02-14 04:12:39.797,2017-02-14 04:16:55.887
2260,2017-02-14 09:02:39.007,2017-02-14 09:40:04.753
2261,2017-02-15 04:36:02.337,2017-02-15 04:38:07.387
2262,2017-02-15 14:20:44.580,2017-02-15 14:31:05.490
2263,2017-02-15 14:31:49.493,2017-02-15 14:44:48.530
2264,2017-02-15 21:44:05.943,2017-02-15 22:02:00.960
2265,2017-02-15 22:02:06.950,2017-02-15 22:04:11.990
2266,2017-02-16 04:37:34.163,2017-02-16 04:50:45.990
2267,2017-02-16 04:51:17.980,2017-02-16 04:58:21.970
2268,2017-02-16 05:06:56.960,2017-02-16 05:10:13.037
2269,2017-02-16 05:10:25.017,2017-02-16 05:53:27.093
2270,2017-02-16 05:57:44.097,2017-02-16 06:00:21.113
2271,2017-02-16 06:59:04.247,2017-02-16 07:03:48.340
2272,2017-02-16 11:27:54.940,2017-02-16 19:04:55.220
2273,2017-02-16 19:05:01.230,2017-02-16 20:55:18.887
2274,2017-02-16 21:02:31.963,2017-02-16 21:05:41.843
2275,2017-02-16 21:08:36.040,2017-02-16 21:11:21.893
2276,2017-02-16 21:14:16.803,2017-02-16 21:25:49.803
2277,2017-02-16 21:29:36.750,2017-02-16 21:33:52.840
2278,2017-02-17 02:58:40.287,2017-02-17 03:04:20.363
2279,2017-02-17 03:11:26.317,2017-02-17 03:25:49.400
2280,2017-02-17 16:45:33.330,2017-02-17 16:53:52.947
2281,2017-02-17 16:53:52.947,2017-02-17 18:19:52.133
2282,2017-02-17 18:29:05.153,2017-02-17 18:35:55.150
2283,2017-02-18 10:16:07.017,2017-02-18 10:16:27.490
2284,2017-02-18 10:16:38.920,2017-02-18 10:40:43.017
2285,2017-02-19 12:58:09.917,2017-02-19 12:59:02.860
2286,2017-02-20 00:04:53.393,2017-02-20 00:07:26.523
2287,2017-02-20 00:17:38.420,2017-02-20 00:22:22.473
2288,2017-02-20 06:32:06.090,2017-02-20 06:34:36.073
2289,2017-02-20 06:41:46.047,2017-02-20 06:54:21.993
2290,2017-02-20 06:54:21.993,2017-02-20 06:56:53.067
2291,2017-02-20 06:57:58.090,2017-02-20 07:16:37.937
2292,2017-02-20 07:17:18.043,2017-02-20 08:20:18.710
2293,2017-02-20 08:22:38.723,2017-02-20 09:26:33.860
2294,2017-02-20 09:27:47.867,2017-02-20 09:33:40.870
2295,2017-02-20 09:44:04.940,2017-02-20 10:04:52.940
2296,2017-02-20 10:05:24.100,2017-02-20 10:12:23.960
2297,2017-02-20 10:25:50.040,2017-02-20 11:40:40.237
2298,2017-02-20 17:59:01.173,2017-02-20 18:10:55.137
2299,2017-02-20 18:11:45.160,2017-02-20 18:22:33.140
2300,2017-02-21 01:47:19.277,2017-02-21 02:04:21.400
2301,2017-02-21 02:05:40.527,2017-02-21 02:11:58.450
2302,2017-02-21 07:51:57.537,2017-02-21 08:09:47.490
2303,2017-02-21 14:06:03.110,2017-02-21 14:26:31.177
2304,2017-02-21 14:27:25.180,2017-02-21 14:40:08.220
2305,2017-02-21 21:04:07.633,2017-02-22 09:50:07.833
2306,2017-02-24 02:41:05.110,2017-02-24 02:43:38.330
2307,2017-02-24 02:57:27.253,2017-02-24 03:01:22.233
2308,2017-02-24 03:06:09.193,2017-02-24 03:43:42.550
2309,2017-02-24 11:47:29.460,2017-02-24 11:53:24.450
2310,2017-02-24 11:53:32.453,2017-02-24 12:09:56.513
2311,2017-02-24 18:38:36.547,2017-02-24 19:33:36.323
2312,2017-02-24 19:33:45.327,2017-02-24 23:50:26.243
2313,2017-02-24 23:54:51.250,2017-02-24 23:57:04.253
2314,2017-02-25 00:07:14.300,2017-02-25 00:22:38.363
2315,2017-02-25 15:25:54.553,2017-02-25 15:26:10.533
2316,2017-02-25 15:26:13.530,2017-02-25 15:26:22.057
2317,2017-02-25 15:26:22.057,2017-02-25 16:01:28.480
2318,2017-02-25 16:11:42.773,2017-02-25 16:15:10.717
2319,2017-02-26 17:48:34.527,2017-02-27 02:01:47.433
2320,2017-02-27 03:13:21.193,2017-02-27 03:15:25.313
2321,2017-02-27 09:27:20.790,2017-02-27 09:33:03.807
2322,2017-02-27 09:41:04.823,2017-02-27 09:52:52.823
2323,2017-02-27 09:52:52.823,2017-02-27 09:54:55.943
2324,2017-02-27 11:33:49.167,2017-02-27 11:36:24.187
2325,2017-02-27 16:34:09.810,2017-02-27 16:34:55.770
2326,2017-02-27 16:35:00.780,2017-02-28 05:24:19.463
2327,2017-02-28 05:37:37.430,2017-02-28 05:44:31.400
2328,2017-02-28 05:46:11.483,2017-02-28 05:51:58.387
2329,2017-02-28 09:37:42.350,2017-02-28 09:48:47.470
2330,2017-02-28 11:50:35.790,2017-02-28 11:51:15.680
2331,2017-02-28 11:51:15.680,2017-02-28 12:11:13.897
2332,2017-02-28 18:00:08.577,2017-02-28 18:08:23.587
2333,2017-02-28 18:09:15.580,2017-02-28 18:15:23.597
2334,2017-02-28 18:16:09.727,2017-02-28 18:22:00.670
2335,2017-02-28 23:52:32.463,2017-02-28 23:58:48.467
2336,2017-02-28 23:58:57.470,2017-03-01 00:22:35.570
2337,2017-03-01 00:30:50.563,2017-03-01 00:33:01.570
2338,2017-03-01 00:33:33.577,2017-03-01 00:49:24.710
2339,2017-03-01 00:53:20.623,2017-03-01 00:59:55.637
2340,2017-03-01 09:48:37.333,2017-03-01 09:52:35.330
2341,2017-03-01 10:01:04.283,2017-03-01 10:08:34.310
2342,2017-03-01 10:09:20.357,2017-03-01 10:16:45.207
2343,2017-03-01 10:16:50.210,2017-03-01 10:17:29.273
2344,2017-03-01 13:52:50.580,2017-03-01 14:27:45.703
2345,2017-03-01 17:31:26.147,2017-03-01 17:51:15.690
2346,2017-03-01 17:51:18.657,2017-03-01 17:53:05.210
2347,2017-03-01 22:29:43.843,2017-03-01 22:56:16.950
2348,2017-03-01 23:56:19.050,2017-03-02 00:14:27.070
2349,2017-03-02 00:14:33.080,2017-03-02 00:27:38.140
2350,2017-03-02 00:34:11.150,2017-03-02 00:44:32.197
2351,2017-03-02 05:27:41.970,2017-03-02 05:29:47.950
2352,2017-03-02 05:38:16.920,2017-03-02 05:45:56.893
2353,2017-03-02 05:48:42.887,2017-03-02 05:49:19.857
2354,2017-03-02 05:49:19.857,2017-03-02 05:55:53.860
2355,2017-03-02 11:27:59.813,2017-03-02 11:35:18.700
2356,2017-03-02 11:36:06.700,2017-03-02 11:39:23.657
2357,2017-03-02 11:39:29.650,2017-03-02 11:46:50.667
2358,2017-03-02 12:48:03.487,2017-03-02 12:54:47.427
2359,2017-03-02 18:18:35.780,2017-03-02 18:25:13.773
2360,2017-03-02 18:25:16.770,2017-03-02 18:29:50.960
2361,2017-03-02 18:30:42.817,2017-03-02 18:37:21.883
2362,2017-03-03 05:11:40.410,2017-03-03 05:12:03.380
2363,2017-03-03 05:12:09.390,2017-03-03 12:09:53.497
2364,2017-03-03 12:17:33.280,2017-03-03 12:26:26.413
2365,2017-03-03 12:34:05.233,2017-03-03 12:41:18.197
2366,2017-03-03 12:43:35.200,2017-03-03 12:49:13.240
2367,2017-03-03 13:11:47.187,2017-03-03 13:15:58.280
2368,2017-03-03 13:24:45.043,2017-03-03 13:28:50.030
