,ProductionRequestId,TargetProductionRate
1241,77815.0,244.0
1242,77816.0,203.0
1243,77817.0,305.0
1244,77818.0,244.0
1245,77819.0,244.0
1246,77820.0,244.0
1247,77821.0,244.0
1248,77822.0,305.0
1249,77823.0,271.0
1250,77824.0,271.0
1251,77825.0,203.0
1252,77826.0,271.0
1253,77827.0,271.0
1254,77828.0,305.0
1255,77829.0,305.0
1256,77830.0,305.0
1257,77831.0,305.0
1258,77832.0,244.0
1259,77833.0,244.0
1260,77834.0,271.0
1261,77835.0,271.0
1262,77836.0,203.0
1263,77837.0,203.0
1264,77838.0,203.0
1265,77839.0,203.0
1266,77840.0,203.0
1267,77841.0,305.0
1268,77842.0,305.0
1269,77843.0,203.0
1270,77844.0,244.0
1271,77845.0,244.0
1272,77846.0,244.0
1273,77847.0,305.0
1274,77848.0,271.0
1275,77849.0,305.0
1276,77850.0,203.0
1277,77851.0,244.0
1278,77852.0,244.0
1279,77853.0,244.0
1280,77854.0,203.0
1281,77855.0,300.0
1282,77856.0,300.0
1283,77857.0,300.0
1284,77858.0,271.0
1285,77859.0,271.0
1286,77860.0,244.0
1287,77861.0,244.0
1288,77862.0,244.0
1289,77863.0,244.0
1290,77864.0,305.0
1291,77865.0,340.0
1292,77866.0,305.0
1293,77867.0,305.0
1294,77868.0,305.0
1295,77869.0,305.0
1296,77870.0,305.0
1297,77871.0,271.0
1298,77872.0,271.0
1299,77873.0,271.0
1300,77874.0,271.0
1301,77875.0,203.0
1302,77876.0,203.0
1303,77877.0,244.0
1304,77878.0,244.0
1305,77879.0,244.0
1306,77880.0,340.0
1307,77881.0,340.0
1308,77882.0,305.0
1309,77883.0,340.0
1310,77884.0,340.0
1311,77885.0,244.0
1312,77886.0,244.0
1313,77887.0,244.0
1314,77888.0,244.0
1315,77889.0,203.0
1316,77890.0,203.0
1317,77891.0,244.0
1318,77892.0,305.0
1319,77893.0,244.0
1320,77894.0,244.0
1321,77895.0,244.0
1322,77896.0,203.0
1323,77897.0,244.0
1324,77898.0,203.0
1325,77899.0,337.0
1326,77900.0,300.0
1327,77901.0,300.0
1328,77902.0,300.0
1329,77903.0,300.0
1330,77904.0,225.0
1331,77905.0,305.0
1332,77906.0,300.0
1333,77907.0,270.0
1334,77908.0,244.0
1335,77909.0,225.0
1336,77910.0,225.0
1337,77911.0,225.0
1338,77912.0,300.0
1339,77913.0,300.0
1340,77914.0,300.0
1341,77915.0,300.0
1342,77916.0,244.0
1343,77917.0,244.0
1344,77918.0,244.0
1345,77919.0,244.0
1346,77920.0,225.0
1347,77921.0,340.0
1348,77922.0,340.0
1349,77923.0,340.0
1350,77924.0,340.0
1351,77925.0,340.0
1352,77926.0,340.0
1353,77927.0,271.0
1354,77928.0,320.0
1355,77929.0,270.0
1356,77930.0,235.0
1357,77931.0,235.0
1358,77932.0,280.0
1359,77933.0,320.0
1360,77934.0,320.0
1361,77935.0,320.0
1362,77936.0,320.0
1363,77937.0,320.0
1364,77938.0,203.0
1365,77939.0,244.0
1366,77940.0,244.0
1367,77941.0,244.0
1368,77942.0,244.0
1369,77943.0,305.0
1370,77944.0,305.0
1371,77945.0,244.0
1372,77946.0,305.0
1373,77947.0,305.0
1374,77948.0,305.0
1375,77949.0,244.0
1376,77950.0,244.0
1377,77951.0,244.0
1378,77952.0,244.0
1379,77953.0,244.0
1380,77954.0,244.0
1381,77955.0,305.0
1382,77956.0,203.0
1383,77957.0,244.0
1384,77958.0,244.0
1385,77959.0,244.0
1386,77960.0,271.0
1387,77961.0,271.0
1388,77962.0,305.0
1389,77963.0,305.0
1390,77964.0,305.0
1391,77965.0,271.0
1392,77966.0,203.0
1393,77967.0,203.0
1394,77968.0,203.0
1395,77969.0,244.0
1396,77970.0,244.0
1397,77971.0,244.0
1398,77972.0,300.0
1399,77973.0,300.0
1400,77974.0,271.0
1401,77975.0,244.0
1402,77976.0,244.0
1403,77977.0,305.0
1404,77978.0,305.0
1405,77979.0,305.0
1406,77980.0,271.0
1407,77981.0,271.0
1408,77982.0,271.0
1409,77983.0,203.0
1410,77984.0,244.0
1411,77985.0,340.0
1412,77986.0,340.0
1413,77987.0,244.0
1414,77988.0,244.0
1415,77989.0,203.0
1416,77990.0,300.0
1417,77991.0,300.0
1418,77992.0,300.0
1419,77993.0,300.0
1420,77994.0,300.0
1421,77995.0,300.0
1422,77996.0,244.0
1423,77997.0,244.0
1424,77998.0,244.0
1425,77999.0,340.0
1426,78000.0,340.0
1427,78001.0,235.0
1428,78002.0,320.0
1429,78003.0,320.0
1430,78004.0,244.0
1431,78005.0,244.0
1432,78006.0,305.0
1433,78007.0,244.0
1434,78008.0,244.0
1435,78009.0,244.0
1436,78010.0,305.0
1437,78011.0,305.0
1438,78012.0,203.0
1439,78013.0,203.0
1440,78014.0,244.0
1441,78015.0,300.0
1442,78016.0,244.0
1443,78017.0,305.0
1444,78018.0,271.0
1445,78019.0,271.0
1446,78020.0,244.0
1447,78021.0,300.0
1448,78022.0,300.0
1449,78023.0,300.0
1450,78024.0,300.0
1451,78025.0,244.0
1452,78026.0,244.0
1453,78027.0,320.0
1454,78028.0,244.0
1455,78029.0,244.0
1456,78030.0,305.0
1457,78031.0,203.0
1458,78032.0,271.0
1459,78033.0,300.0
1460,78034.0,300.0
1461,78035.0,244.0
