ID,StartDateUTC,EndDateUTC
3015,2017-06-20 13:29:37.270,2017-06-20 13:32:37.413
3016,2017-06-20 13:33:20.420,2017-06-20 13:36:22.260
3017,2017-06-20 13:37:00.423,2017-06-20 13:39:28.357
3018,2017-06-20 16:04:38.653,2017-06-20 16:21:05.693
3019,2017-06-20 16:25:02.733,2017-06-20 16:28:19.713
3020,2017-06-20 16:29:29.803,2017-06-20 16:32:20.720
3021,2017-06-20 16:40:35.790,2017-06-20 16:45:08.030
3022,2017-06-20 17:06:03.807,2017-06-20 17:23:55.903
3023,2017-06-20 17:24:27.847,2017-06-20 17:30:32.890
3024,2017-06-20 17:30:57.863,2017-06-20 17:37:00.883
3025,2017-06-20 17:38:40.947,2017-06-20 17:50:40.917
3026,2017-06-20 18:06:10.967,2017-06-20 18:10:34.000
3027,2017-06-20 22:03:08.623,2017-06-20 22:19:47.543
3028,2017-06-20 22:20:34.530,2017-06-20 22:39:31.613
3029,2017-06-21 06:12:33.453,2017-06-21 06:22:17.437
3030,2017-06-21 06:23:26.423,2017-06-21 06:28:19.560
3031,2017-06-21 06:31:12.407,2017-06-21 06:34:17.413
3032,2017-06-21 13:56:56.870,2017-06-22 03:10:11.820
3033,2017-06-22 03:10:14.827,2017-06-22 05:07:53.220
3034,2017-06-22 05:18:39.197,2017-06-22 05:20:50.220
3035,2017-06-22 05:24:29.200,2017-06-22 05:32:56.240
3036,2017-06-22 05:37:54.260,2017-06-22 05:45:57.263
3037,2017-06-22 09:50:58.493,2017-06-22 09:55:19.553
3038,2017-06-22 10:06:30.430,2017-06-22 10:09:51.403
3039,2017-06-22 10:09:51.403,2017-06-22 10:21:00.387
3040,2017-06-22 10:21:44.373,2017-06-22 10:33:16.360
3041,2017-06-22 18:17:08.173,2017-06-22 18:25:02.257
3042,2017-06-22 18:32:49.207,2017-06-22 18:37:57.233
3043,2017-06-22 18:42:13.240,2017-06-22 18:43:56.210
3044,2017-06-22 18:43:56.210,2017-06-22 19:09:09.307
3045,2017-06-23 02:24:51.417,2017-06-23 02:27:31.410
3046,2017-06-23 02:27:31.410,2017-06-23 02:29:32.447
3047,2017-06-23 02:29:34.450,2017-06-23 02:48:03.527
3048,2017-06-23 10:27:28.580,2017-06-23 10:38:49.587
3049,2017-06-23 10:38:49.587,2017-06-23 11:54:29.017
3050,2017-06-23 11:54:46.077,2017-06-23 11:59:48.930
3051,2017-06-23 12:08:18.820,2017-06-23 12:23:49.833
3052,2017-06-24 02:41:55.040,2017-06-24 02:52:44.067
3053,2017-06-24 02:53:50.070,2017-06-24 03:03:58.100
3054,2017-06-25 09:35:08.750,2017-06-25 09:36:13.613
3055,2017-06-26 06:06:54.723,2017-06-26 06:50:16.853
3056,2017-06-26 06:58:21.873,2017-06-26 07:00:49.880
3057,2017-06-26 07:10:16.087,2017-06-26 07:18:22.033
3058,2017-06-26 07:20:54.930,2017-06-26 07:31:01.960
3059,2017-06-26 18:09:05.567,2017-06-26 18:21:24.560
3060,2017-06-26 18:22:10.603,2017-06-26 18:28:13.580
3061,2017-06-26 18:32:44.610,2017-06-26 18:47:00.627
3062,2017-06-26 18:49:00.633,2017-06-26 18:53:06.797
3063,2017-06-26 18:53:32.653,2017-06-26 18:58:42.830
3064,2017-06-26 19:20:31.973,2017-06-26 19:24:07.737
3065,2017-06-26 19:26:24.737,2017-06-26 19:33:37.760
3066,2017-06-26 22:40:59.990,2017-06-26 23:02:57.927
3067,2017-06-26 23:15:22.920,2017-06-26 23:19:05.893
3068,2017-06-26 23:19:36.873,2017-06-26 23:24:21.850
3069,2017-06-26 23:25:02.840,2017-06-26 23:29:24.850
3070,2017-06-27 00:00:03.733,2017-06-27 00:02:28.723
3071,2017-06-27 00:18:39.720,2017-06-27 00:29:49.620
3072,2017-06-27 00:31:25.620,2017-06-27 00:40:42.637
3073,2017-06-27 00:41:23.583,2017-06-27 04:24:45.820
3074,2017-06-27 04:25:28.820,2017-06-27 04:29:57.033
3075,2017-06-27 04:30:15.797,2017-06-27 04:33:05.783
3076,2017-06-27 04:33:46.793,2017-06-27 04:42:35.777
3077,2017-06-27 04:51:51.720,2017-06-27 04:58:42.780
3078,2017-06-27 07:55:11.690,2017-06-27 08:13:16.763
3079,2017-06-27 08:14:34.667,2017-06-27 08:31:56.700
3080,2017-06-27 08:47:33.803,2017-06-27 08:53:48.827
3081,2017-06-27 14:23:21.597,2017-06-27 14:27:14.740
3082,2017-06-27 14:29:03.643,2017-06-27 14:31:43.633
3083,2017-06-27 14:33:04.630,2017-06-27 14:38:13.640
3084,2017-06-27 18:07:29.140,2017-06-27 18:12:17.757
3085,2017-06-27 18:12:17.757,2017-06-27 19:27:02.340
3086,2017-06-27 19:34:43.360,2017-06-27 19:40:37.543
3087,2017-06-28 03:48:18.847,2017-06-28 04:07:56.740
3088,2017-06-28 12:45:36.963,2017-06-28 12:56:00.070
3089,2017-06-28 12:58:26.007,2017-06-28 13:07:11.020
3090,2017-06-28 22:04:52.327,2017-06-28 22:10:36.317
3091,2017-06-28 22:10:42.323,2017-06-29 01:20:28.833
3092,2017-06-29 01:28:25.840,2017-06-29 01:34:50.907
3093,2017-06-29 09:05:12.440,2017-06-29 09:15:21.420
3094,2017-06-29 09:18:43.397,2017-06-29 09:24:24.387
3095,2017-06-29 18:35:29.490,2017-06-29 18:53:30.550
3096,2017-06-29 18:53:30.550,2017-06-29 18:58:45.560
3097,2017-06-30 02:54:18.697,2017-06-30 09:16:52.187
3098,2017-06-30 09:16:52.187,2017-06-30 09:18:54.420
3099,2017-06-30 09:18:56.230,2017-07-01 01:22:58.170
3100,2017-07-01 01:48:01.383,2017-07-01 01:59:14.320
3101,2017-07-01 02:01:27.243,2017-07-01 02:10:04.237
3102,2017-07-01 23:29:29.537,2017-07-01 23:31:20.457
3103,2017-07-01 23:31:29.440,2017-07-02 00:06:36.553
3104,2017-07-02 15:49:03.520,2017-07-03 03:05:26.560
3105,2017-07-03 03:05:31.560,2017-07-03 07:40:03.347
3106,2017-07-03 07:40:03.347,2017-07-03 07:40:30.000
3107,2017-07-03 07:40:30.000,2017-07-03 10:14:13.607
3108,2017-07-03 10:22:27.630,2017-07-03 10:24:31.757
3109,2017-07-03 10:31:30.647,2017-07-03 10:36:30.727
3110,2017-07-03 18:40:16.617,2017-07-03 18:57:21.537
3111,2017-07-03 18:59:07.533,2017-07-03 19:02:15.527
3112,2017-07-04 01:50:07.157,2017-07-04 01:58:16.197
3113,2017-07-04 01:58:16.197,2017-07-04 13:54:05.780
3114,2017-07-04 14:03:33.883,2017-07-04 14:07:55.867
3115,2017-07-04 14:17:00.847,2017-07-04 14:23:58.853
3116,2017-07-04 14:25:34.013,2017-07-04 14:32:45.060
3117,2017-07-04 22:20:51.763,2017-07-04 22:29:18.580
3118,2017-07-04 22:29:18.580,2017-07-04 22:38:11.680
3119,2017-07-05 05:45:15.120,2017-07-05 05:50:55.300
3120,2017-07-05 05:51:01.320,2017-07-05 18:30:07.200
3121,2017-07-05 18:47:07.130,2017-07-05 18:53:56.153
3122,2017-07-06 02:19:08.610,2017-07-06 02:28:03.550
3123,2017-07-06 02:28:03.550,2017-07-06 02:38:52.670
3124,2017-07-06 07:08:31.780,2017-07-06 08:32:02.340
3125,2017-07-06 08:32:38.480,2017-07-06 08:34:44.333
3126,2017-07-06 08:37:54.443,2017-07-06 08:40:55.400
3127,2017-07-06 12:29:40.860,2017-07-06 12:37:58.937
3128,2017-07-06 12:48:39.990,2017-07-06 13:23:41.030
3129,2017-07-06 13:29:24.007,2017-07-06 13:37:41.027
3130,2017-07-07 01:49:35.850,2017-07-07 01:54:20.810
3131,2017-07-07 01:54:20.810,2017-07-07 03:58:56.073
3132,2017-07-07 04:06:25.223,2017-07-07 04:09:57.060
3133,2017-07-07 04:11:01.023,2017-07-07 04:17:52.007
3134,2017-07-07 05:19:07.930,2017-07-07 06:02:10.643
3135,2017-07-07 07:55:24.253,2017-07-07 08:03:04.280
3136,2017-07-07 13:15:13.530,2017-07-07 13:23:29.503
3137,2017-07-07 13:23:29.503,2017-07-07 16:01:31.053
3138,2017-07-07 16:13:08.003,2017-07-07 16:22:09.990
3139,2017-07-07 16:23:56.997,2017-07-07 16:41:16.083
3140,2017-07-07 16:41:26.033,2017-07-07 16:53:15.077
3141,2017-07-07 16:53:38.067,2017-07-07 17:01:03.147
3142,2017-07-07 17:01:42.100,2017-07-07 17:15:47.187
3143,2017-07-07 17:20:03.140,2017-07-07 17:22:24.157
3144,2017-07-07 17:23:24.187,2017-07-07 17:27:32.270
3145,2017-07-07 17:30:57.197,2017-07-07 17:38:20.183
3146,2017-07-07 17:40:59.250,2017-07-07 17:43:48.207
3147,2017-07-07 17:45:21.273,2017-07-07 17:47:47.270
3148,2017-07-07 17:59:15.233,2017-07-07 20:25:39.630
3149,2017-07-07 20:26:52.800,2017-07-07 21:18:59.890
3150,2017-07-08 09:52:36.637,2017-07-08 10:00:42.100
3151,2017-07-08 10:00:53.623,2017-07-08 10:30:25.513
3152,2017-07-09 11:55:34.073,2017-07-09 11:56:02.967
3153,2017-07-09 22:32:15.170,2017-07-09 22:40:12.220
3154,2017-07-09 22:52:09.257,2017-07-09 23:07:49.440
3155,2017-07-09 23:09:51.357,2017-07-09 23:18:23.383
3156,2017-07-10 03:02:18.887,2017-07-10 03:12:59.907
3157,2017-07-10 06:08:49.313,2017-07-10 06:22:33.317
3158,2017-07-10 06:22:33.317,2017-07-10 06:24:30.350
3159,2017-07-10 06:25:19.063,2017-07-10 06:33:00.370
3160,2017-07-10 13:41:19.523,2017-07-10 13:41:49.410
3161,2017-07-10 13:41:55.403,2017-07-10 14:17:11.300
3162,2017-07-10 15:52:18.973,2017-07-10 16:45:52.810
3163,2017-07-10 17:50:19.763,2017-07-10 18:09:40.583
3164,2017-07-10 18:16:55.720,2017-07-10 18:19:39.483
3165,2017-07-10 21:44:09.770,2017-07-11 03:06:30.417
3166,2017-07-11 03:06:30.417,2017-07-11 08:57:48.330
3167,2017-07-11 09:11:37.380,2017-07-11 09:20:26.380
3168,2017-07-11 09:22:43.350,2017-07-11 09:27:45.363
3169,2017-07-11 18:51:27.180,2017-07-11 19:01:13.250
3170,2017-07-11 19:02:03.120,2017-07-11 19:09:00.127
3171,2017-07-12 02:08:33.937,2017-07-12 02:18:53.970
3172,2017-07-12 02:27:06.980,2017-07-12 02:43:46.327
3173,2017-07-12 02:43:46.327,2017-07-12 02:49:29.173
3174,2017-07-12 08:22:13.900,2017-07-12 08:26:46.887
3175,2017-07-12 08:26:52.210,2017-07-12 11:07:28.310
3176,2017-07-12 11:18:17.263,2017-07-12 11:23:53.277
3177,2017-07-12 11:44:54.350,2017-07-12 11:55:34.413
3178,2017-07-12 17:54:33.337,2017-07-12 17:56:49.560
3179,2017-07-12 17:56:54.413,2017-07-13 11:38:52.967
3180,2017-07-13 11:45:55.987,2017-07-13 11:51:09.000
3181,2017-07-13 11:52:19.093,2017-07-13 11:58:40.013
3182,2017-07-13 12:00:46.023,2017-07-13 12:07:56.050
3183,2017-07-13 21:05:00.393,2017-07-13 21:19:00.387
3184,2017-07-13 21:20:22.563,2017-07-13 21:24:17.463
3185,2017-07-14 06:02:17.547,2017-07-14 23:23:36.840
3186,2017-07-24 08:39:47.490,2017-07-24 08:41:53.360
3187,2017-07-24 09:34:41.687,2017-07-24 09:35:42.757
3188,2017-07-24 10:53:48.413,2017-07-24 11:01:26.460
3189,2017-07-24 11:12:30.913,2017-07-24 11:40:45.437
3190,2017-07-24 11:48:14.433,2017-07-24 11:51:15.517
3191,2017-07-24 13:33:16.540,2017-07-24 13:56:13.473
3192,2017-07-24 14:16:03.467,2017-07-24 14:18:23.513
3193,2017-07-24 16:00:15.620,2017-07-24 16:07:15.707
3194,2017-07-24 18:12:55.680,2017-07-24 18:23:07.677
3195,2017-07-24 18:57:05.837,2017-07-24 19:57:57.850
3196,2017-07-24 22:33:22.927,2017-07-24 22:41:56.943
3197,2017-07-24 22:42:46.970,2017-07-24 22:45:31.923
3198,2017-07-24 22:45:31.923,2017-07-24 22:47:27.963
3199,2017-07-24 22:48:14.967,2017-07-24 22:51:17.003
3200,2017-07-25 05:58:20.823,2017-07-25 06:06:31.773
3201,2017-07-25 06:06:37.777,2017-07-25 14:28:24.817
3202,2017-07-25 14:44:20.860,2017-07-25 14:48:48.953
3203,2017-07-25 16:34:14.610,2017-07-25 16:39:14.613
3204,2017-07-25 23:19:44.163,2017-07-26 09:23:41.853
3205,2017-07-26 09:23:41.853,2017-07-26 09:25:30.707
3206,2017-07-26 09:25:30.707,2017-07-26 12:21:10.573
3207,2017-07-26 12:33:34.600,2017-07-26 12:38:56.680
3208,2017-07-26 12:41:13.660,2017-07-26 12:46:16.730
3209,2017-07-26 12:47:06.637,2017-07-26 12:51:16.760
3210,2017-07-26 12:52:47.677,2017-07-26 12:56:36.680
3211,2017-07-26 13:31:26.813,2017-07-26 13:33:35.770
3212,2017-07-26 20:09:28.290,2017-07-26 20:28:46.297
3213,2017-07-26 20:29:27.347,2017-07-26 20:35:50.323
3214,2017-07-27 03:42:31.093,2017-07-27 04:00:26.040
3215,2017-07-27 11:17:49.597,2017-07-27 12:58:30.647
3216,2017-07-27 12:58:30.647,2017-07-27 13:05:53.853
3217,2017-07-27 13:16:12.053,2017-07-27 13:26:46.910
3218,2017-07-27 16:33:12.397,2017-07-27 16:49:18.610
3219,2017-07-27 21:09:30.030,2017-07-27 23:54:22.420
3220,2017-07-27 23:54:28.427,2017-07-28 05:30:46.557
3221,2017-07-28 05:37:40.577,2017-07-28 05:40:18.517
3222,2017-07-28 05:43:13.517,2017-07-28 05:50:09.620
3223,2017-07-28 05:53:16.500,2017-07-28 05:58:35.453
3224,2017-07-28 12:45:45.410,2017-07-28 13:34:37.503
3225,2017-07-28 13:34:37.503,2017-07-28 15:00:07.837
3226,2017-07-28 15:09:39.777,2017-07-28 15:12:09.787
3227,2017-07-28 15:13:46.787,2017-07-28 15:17:00.800
3228,2017-07-30 03:27:31.267,2017-07-30 20:20:53.800
3229,2017-07-30 20:20:59.800,2017-07-30 20:22:49.830
3230,2017-07-30 20:35:43.927,2017-07-30 20:45:04.017
3231,2017-07-31 03:41:05.963,2017-07-31 03:48:20.257
3232,2017-07-31 03:48:20.257,2017-07-31 03:50:11.277
3233,2017-07-31 03:51:04.173,2017-07-31 03:54:56.110
3234,2017-07-31 03:58:12.030,2017-07-31 04:04:30.010
3235,2017-07-31 12:29:12.233,2017-07-31 12:58:52.550
3236,2017-07-31 20:52:45.810,2017-07-31 20:57:41.770
3237,2017-07-31 20:57:44.760,2017-07-31 21:40:21.730
3238,2017-08-01 13:11:59.980,2017-08-01 13:20:11.970
3239,2017-08-01 13:21:28.047,2017-08-01 13:31:24.000
3240,2017-08-01 20:36:15.643,2017-08-01 20:39:08.590
3241,2017-08-01 20:39:13.590,2017-08-01 20:55:48.550
3242,2017-08-01 21:03:43.637,2017-08-01 21:10:24.620
3243,2017-08-01 21:11:22.503,2017-08-01 21:19:23.493
3244,2017-08-01 21:21:08.473,2017-08-01 21:23:13.497
3245,2017-08-02 07:02:56.673,2017-08-02 07:08:00.933
3246,2017-08-02 07:18:53.717,2017-08-02 07:19:19.697
3247,2017-08-02 07:19:24.687,2017-08-02 07:33:17.870
3248,2017-08-02 14:32:12.750,2017-08-02 14:34:35.400
3249,2017-08-02 14:43:19.783,2017-08-02 14:51:53.807
3250,2017-08-02 14:52:44.813,2017-08-02 15:02:53.840
3251,2017-08-02 19:43:11.763,2017-08-03 15:24:48.513
3252,2017-08-03 15:40:40.563,2017-08-03 15:42:41.537
3253,2017-08-03 15:42:41.537,2017-08-03 15:44:44.577
3254,2017-08-03 15:46:56.567,2017-08-03 15:52:58.587
3255,2017-08-03 22:09:22.553,2017-08-03 22:09:36.523
3256,2017-08-03 22:09:42.530,2017-08-03 22:29:41.677
3257,2017-08-04 06:07:48.323,2017-08-04 06:12:32.343
3258,2017-08-04 06:13:12.307,2017-08-04 06:22:02.390
3259,2017-08-04 17:33:45.480,2017-08-04 17:35:06.457
3260,2017-08-04 17:35:06.457,2017-08-04 19:20:55.760
3261,2017-08-04 19:30:20.893,2017-08-04 19:35:32.807
3262,2017-08-04 19:36:48.793,2017-08-04 19:43:12.890
3263,2017-08-04 19:50:32.827,2017-08-04 20:53:36.077
3264,2017-08-04 20:53:48.993,2017-08-04 22:02:02.200
3265,2017-08-04 22:02:18.170,2017-08-04 22:09:28.220
3266,2017-08-05 11:59:56.300,2017-08-05 12:00:33.270
3267,2017-08-05 12:00:39.277,2017-08-05 12:18:46.377
3268,2017-08-06 10:40:32.983,2017-08-06 10:41:37.957
3269,2017-08-06 23:22:55.633,2017-08-06 23:27:51.723
3270,2017-08-06 23:35:27.353,2017-08-06 23:41:13.900
3271,2017-08-06 23:44:32.857,2017-08-06 23:54:34.757
3272,2017-08-06 23:56:07.797,2017-08-07 00:03:13.763
3273,2017-08-07 07:02:17.850,2017-08-07 07:11:27.747
3274,2017-08-07 07:11:27.747,2017-08-07 07:13:14.830
3275,2017-08-07 07:14:13.780,2017-08-07 07:21:10.913
3276,2017-08-07 15:05:44.857,2017-08-07 15:14:59.833
3277,2017-08-07 17:01:38.580,2017-08-07 17:13:29.463
3278,2017-08-07 17:14:20.427,2017-08-07 17:19:51.410
3279,2017-08-08 02:04:55.677,2017-08-08 02:14:17.820
3280,2017-08-08 02:15:15.740,2017-08-08 02:26:10.733
3281,2017-08-08 02:55:50.217,2017-08-08 02:58:12.130
3282,2017-08-08 10:57:27.133,2017-08-08 10:59:30.980
3283,2017-08-08 10:59:30.980,2017-08-08 11:17:09.090
3284,2017-08-08 11:18:06.187,2017-08-08 11:28:32.087
3285,2017-08-08 11:38:28.110,2017-08-08 11:43:43.207
3286,2017-08-08 11:44:22.187,2017-08-08 11:47:48.247
3287,2017-08-08 11:52:41.160,2017-08-08 12:51:44.317
3288,2017-08-08 12:52:04.293,2017-08-08 13:00:10.250
3289,2017-08-08 20:13:13.653,2017-08-08 20:17:57.600
3290,2017-08-08 20:18:03.133,2017-08-08 22:32:52.900
3291,2017-08-08 22:42:16.760,2017-08-08 22:48:55.780
3292,2017-08-09 06:29:42.013,2017-08-09 06:35:26.967
3293,2017-08-09 06:35:26.967,2017-08-09 13:27:25.000
3294,2017-08-09 13:38:12.023,2017-08-09 13:43:40.053
3295,2017-08-09 13:47:21.050,2017-08-09 13:55:32.067
3296,2017-08-09 14:19:54.143,2017-08-09 14:41:10.190
3297,2017-08-09 22:31:45.960,2017-08-09 22:36:07.923
3298,2017-08-09 22:40:28.910,2017-08-09 23:01:02.883
3299,2017-08-10 04:47:40.337,2017-08-10 04:51:33.907
3300,2017-08-10 04:51:39.360,2017-08-10 04:53:24.387
3301,2017-08-10 04:54:20.400,2017-08-10 05:03:40.553
3302,2017-08-10 14:29:54.757,2017-08-10 14:53:54.840
3303,2017-08-10 22:03:02.880,2017-08-10 22:08:46.903
3304,2017-08-10 22:16:59.827,2017-08-10 22:27:15.767
3305,2017-08-10 22:27:20.760,2017-08-11 00:11:28.483
3306,2017-08-11 00:18:59.397,2017-08-11 00:24:27.390
3307,2017-08-11 11:59:28.083,2017-08-11 12:05:35.087
3308,2017-08-11 12:06:53.090,2017-08-11 13:52:08.330
3309,2017-08-11 14:01:02.343,2017-08-11 14:03:11.400
3310,2017-08-11 14:37:06.420,2017-08-11 16:21:03.803
3311,2017-08-11 16:21:15.693,2017-08-11 16:30:48.733
3312,2017-08-11 16:31:08.753,2017-08-11 20:42:41.797
3313,2017-08-11 20:42:41.797,2017-08-12 01:13:25.013
3314,2017-08-12 01:25:47.033,2017-08-12 01:29:13.970
3315,2017-08-12 01:32:25.937,2017-08-12 01:37:23.040
3316,2017-08-12 16:18:17.430,2017-08-12 19:24:39.837
3317,2017-08-13 13:16:29.483,2017-08-16 03:38:32.870
3318,2017-08-16 03:49:24.920,2017-08-16 03:53:01.900
3319,2017-08-16 03:55:27.950,2017-08-16 03:58:57.040
3320,2017-08-16 04:00:27.967,2017-08-16 04:00:55.903
3321,2017-08-16 04:00:55.903,2017-08-16 04:06:28.943
3322,2017-08-16 07:34:32.467,2017-08-16 07:48:43.510
3323,2017-08-16 12:21:59.980,2017-08-16 12:43:13.857
3324,2017-08-16 12:54:30.800,2017-08-16 13:06:00.787
3325,2017-08-16 13:06:47.753,2017-08-16 13:15:02.757
3326,2017-08-16 21:50:23.670,2017-08-16 22:06:49.657
3327,2017-08-16 22:06:49.657,2017-08-16 22:12:38.710
3328,2017-08-17 07:44:38.147,2017-08-17 08:16:12.303
3329,2017-08-17 08:19:16.230,2017-08-17 08:29:26.253
3330,2017-08-17 08:31:27.273,2017-08-17 08:34:45.367
3331,2017-08-17 09:11:27.370,2017-08-17 09:17:44.377
3332,2017-08-17 09:23:14.393,2017-08-17 09:34:02.473
3333,2017-08-17 09:44:22.523,2017-08-17 09:59:35.597
3334,2017-08-17 12:46:33.923,2017-08-17 13:02:26.967
3335,2017-08-17 17:09:02.763,2017-08-17 17:10:36.740
3336,2017-08-17 17:10:39.737,2017-08-18 02:00:01.170
3337,2017-08-18 02:15:02.037,2017-08-18 02:22:08.967
3338,2017-08-18 02:23:38.967,2017-08-18 02:32:01.997
3339,2017-08-18 02:35:51.087,2017-08-18 02:39:52.017
3340,2017-08-18 06:47:07.727,2017-08-18 06:49:50.703
3341,2017-08-18 09:49:58.040,2017-08-18 09:51:03.023
3342,2017-08-18 09:51:03.023,2017-08-18 10:21:16.120
3343,2017-08-18 17:40:14.240,2017-08-18 17:49:30.670
3344,2017-08-18 17:52:03.633,2017-08-18 17:59:39.430
3345,2017-08-18 20:47:32.830,2017-08-18 22:44:58.453
3346,2017-08-19 02:40:34.623,2017-08-19 02:49:43.630
3347,2017-08-19 02:49:43.630,2017-08-19 04:32:10.907
3348,2017-08-19 04:36:32.913,2017-08-19 04:40:24.933
3349,2017-08-20 00:20:25.880,2017-08-20 00:32:05.823
3350,2017-08-20 00:32:10.813,2017-08-20 00:48:18.790
3351,2017-08-20 01:00:34.740,2017-08-20 01:09:02.720
3352,2017-08-20 13:06:29.840,2017-08-21 02:56:59.087
3353,2017-08-21 02:56:59.087,2017-08-21 03:22:09.040
3354,2017-08-21 03:37:21.000,2017-08-21 03:42:25.953
3355,2017-08-21 12:00:30.370,2017-08-21 12:06:19.280
3356,2017-08-21 12:07:19.340,2017-08-21 12:16:48.320
3357,2017-08-21 22:08:03.727,2017-08-21 22:12:23.697
3358,2017-08-21 22:12:28.707,2017-08-21 22:29:32.807
3359,2017-08-21 22:38:20.790,2017-08-21 22:45:39.860
3360,2017-08-22 05:58:36.320,2017-08-22 06:12:13.317
3361,2017-08-22 06:12:16.193,2017-08-22 06:14:13.230
3362,2017-08-22 06:17:09.217,2017-08-22 06:27:44.177
3363,2017-08-22 06:30:27.170,2017-08-22 06:35:54.153
3364,2017-08-22 13:22:09.060,2017-08-22 19:01:22.903
3365,2017-08-23 11:49:02.407,2017-08-23 22:06:46.080
3366,2017-08-23 22:17:33.040,2017-08-23 22:22:13.063
3367,2017-08-23 22:24:24.110,2017-08-23 22:30:13.207
3368,2017-08-24 04:48:10.107,2017-08-24 05:22:21.073
3369,2017-08-24 05:22:21.073,2017-08-24 05:32:06.123
3370,2017-08-24 05:37:50.300,2017-08-24 05:42:10.200
3371,2017-08-24 12:03:28.733,2017-08-24 12:11:00.583
3372,2017-08-24 12:11:50.577,2017-08-24 12:21:10.590
3373,2017-08-25 00:28:12.953,2017-08-25 00:39:06.953
3374,2017-08-25 00:39:11.963,2017-08-25 00:44:01.093
3375,2017-08-25 00:51:04.103,2017-08-25 01:03:48.167
3376,2017-08-25 07:35:52.130,2017-08-25 07:37:55.150
3377,2017-08-25 08:00:37.097,2017-08-25 08:12:08.133
3378,2017-08-25 08:19:02.147,2017-08-25 08:23:46.160
3379,2017-08-25 10:57:01.547,2017-08-25 12:20:24.750
3380,2017-08-25 12:20:24.750,2017-08-25 21:40:38.550
3381,2017-08-25 22:01:47.373,2017-08-25 22:05:22.363
3382,2017-08-26 11:42:48.307,2017-08-26 11:50:15.297
3383,2017-08-26 11:50:21.290,2017-08-26 12:10:34.370
3384,2017-08-26 12:24:05.410,2017-08-26 12:33:25.440
3385,2017-08-27 11:53:44.917,2017-08-27 21:36:00.023
3386,2017-08-27 21:36:08.027,2017-08-27 21:38:00.053
3387,2017-08-27 21:49:38.997,2017-08-27 22:00:10.007
3388,2017-08-28 05:04:06.593,2017-08-28 05:08:21.477
3389,2017-08-28 05:08:21.477,2017-08-28 05:26:05.190
3390,2017-08-28 17:20:49.343,2017-08-28 17:39:27.533
3391,2017-08-29 00:47:37.173,2017-08-29 00:52:59.137
3392,2017-08-29 00:53:05.140,2017-08-29 06:20:06.040
3393,2017-08-29 06:30:01.007,2017-08-29 06:43:45.957
3394,2017-08-29 06:45:43.960,2017-08-29 06:51:13.937
3395,2017-08-29 06:53:31.923,2017-08-29 06:57:19.910
3396,2017-08-29 14:13:57.600,2017-08-29 14:36:02.573
3397,2017-08-29 22:55:09.773,2017-08-29 22:58:14.757
3398,2017-08-29 22:58:20.747,2017-08-30 03:58:50.317
3399,2017-08-30 04:05:59.367,2017-08-30 04:08:52.290
3400,2017-08-30 04:13:11.300,2017-08-30 04:20:30.247
3401,2017-08-30 05:23:15.150,2017-08-30 05:29:44.090
3402,2017-08-30 06:07:48.880,2017-08-30 06:24:25.920
3403,2017-08-30 11:54:58.917,2017-08-30 12:13:02.830
3404,2017-08-30 20:02:35.090,2017-08-30 20:08:02.040
3405,2017-08-30 20:08:05.037,2017-08-30 20:23:59.137
3406,2017-08-30 20:24:33.100,2017-08-30 20:53:11.183
3407,2017-08-31 05:34:32.530,2017-08-31 05:36:38.443
3408,2017-08-31 05:38:13.433,2017-08-31 05:44:14.453
3409,2017-08-31 05:45:05.500,2017-08-31 05:58:26.497
3410,2017-08-31 12:57:38.443,2017-08-31 13:27:50.200
3411,2017-08-31 14:08:56.047,2017-08-31 14:18:44.020
3412,2017-09-01 00:35:47.377,2017-09-01 01:33:45.417
3413,2017-09-01 01:33:45.417,2017-09-01 09:03:05.570
3414,2017-09-01 09:04:05.577,2017-09-02 04:10:38.750
3415,2017-09-02 04:24:43.483,2017-09-02 04:34:46.563
3416,2017-09-02 12:13:02.677,2017-09-02 12:20:46.713
3417,2017-09-03 12:01:48.267,2017-09-03 23:17:19.513
3418,2017-09-03 23:17:27.520,2017-09-03 23:27:33.510
3419,2017-09-03 23:39:58.507,2017-09-03 23:51:54.467
3420,2017-09-03 23:53:52.527,2017-09-04 00:01:20.450
3421,2017-09-04 06:55:01.160,2017-09-04 07:14:00.357
3422,2017-09-04 13:08:54.043,2017-09-04 14:23:33.253
3423,2017-09-04 16:18:18.827,2017-09-04 16:32:46.800
3424,2017-09-04 16:33:40.650,2017-09-04 16:45:25.677
3425,2017-09-04 23:51:09.240,2017-09-04 23:53:21.190
3426,2017-09-04 23:53:26.197,2017-09-05 00:15:46.227
3427,2017-09-05 09:46:27.330,2017-09-05 09:52:18.220
3428,2017-09-05 09:53:11.210,2017-09-05 10:06:21.250
3429,2017-09-05 10:12:57.413,2017-09-05 10:21:01.330
3430,2017-09-05 10:25:36.467,2017-09-05 10:33:28.333
3431,2017-09-05 10:33:51.467,2017-09-05 10:37:33.327
3432,2017-09-05 10:39:29.333,2017-09-05 10:44:02.347
3433,2017-09-05 10:46:34.370,2017-09-05 10:59:35.407
3434,2017-09-05 11:06:43.403,2017-09-05 11:09:58.413
3435,2017-09-05 12:02:06.557,2017-09-05 12:07:04.583
3436,2017-09-05 12:08:50.650,2017-09-05 12:11:04.617
3437,2017-09-05 19:46:17.683,2017-09-05 20:00:55.170
