index,StartDateUTC,EndDateUTC
4209,2017-01-17 03:26:18.830,2017-01-17 05:40:03.500
4210,2017-01-17 05:40:03.500,2017-01-17 06:00:54.523
4211,2017-01-17 06:00:54.523,2017-01-17 10:24:38.353
4212,2017-01-17 10:24:38.353,2017-01-17 10:31:23.197
4213,2017-01-17 10:31:23.197,2017-01-17 10:31:28.190
4214,2017-01-17 10:31:28.190,2017-01-17 10:33:23.223
4215,2017-01-17 10:33:23.223,2017-01-17 10:36:55.237
4216,2017-01-17 10:36:55.237,2017-01-17 10:47:14.290
4217,2017-01-17 10:47:14.290,2017-01-17 14:19:49.870
4218,2017-01-17 14:19:49.870,2017-01-17 14:34:50.050
4219,2017-01-17 14:34:50.050,2017-01-17 16:49:08.120
4220,2017-01-17 16:49:08.120,2017-01-17 16:57:31.110
4221,2017-01-17 16:57:31.110,2017-01-17 17:06:22.203
4222,2017-01-17 17:06:22.203,2017-01-17 19:34:00.627
4223,2017-01-17 19:34:00.627,2017-01-17 22:09:11.937
4224,2017-01-17 22:09:11.937,2017-01-17 22:09:52.943
4225,2017-01-17 22:09:52.943,2017-01-17 22:18:51.963
4226,2017-01-17 22:18:51.963,2017-01-18 01:56:20.807
4227,2017-01-18 01:56:20.807,2017-01-18 02:13:47.720
4228,2017-01-18 02:13:47.720,2017-01-18 02:13:52.730
4229,2017-01-18 02:13:52.730,2017-01-18 02:15:49.860
4230,2017-01-18 02:15:49.860,2017-01-18 02:24:11.717
4231,2017-01-18 02:24:11.717,2017-01-18 02:26:45.723
4232,2017-01-18 02:26:45.723,2017-01-18 02:27:39.700
4233,2017-01-18 02:27:39.700,2017-01-18 02:42:16.670
4234,2017-01-18 02:42:16.670,2017-01-18 05:26:43.093
4235,2017-01-18 05:26:43.093,2017-01-18 05:29:48.150
4236,2017-01-18 05:29:48.150,2017-01-18 09:07:27.677
4237,2017-01-18 09:07:27.677,2017-01-18 09:21:11.557
4238,2017-01-18 09:21:11.557,2017-01-18 09:25:41.590
4239,2017-01-18 09:25:41.590,2017-01-18 09:26:29.593
4240,2017-01-18 09:26:29.593,2017-01-18 09:32:40.610
4241,2017-01-18 09:32:40.610,2017-01-18 20:19:55.190
4242,2017-01-18 20:19:55.190,2017-01-18 20:20:23.170
4243,2017-01-18 20:20:23.170,2017-01-18 20:20:28.163
4244,2017-01-18 20:20:28.163,2017-01-18 20:35:35.243
4245,2017-01-18 20:35:35.243,2017-01-19 02:26:03.127
4246,2017-01-19 02:26:03.127,2017-01-19 02:34:47.240
4247,2017-01-19 02:34:47.240,2017-01-19 13:29:30.793
4248,2017-01-19 13:29:30.793,2017-01-20 09:02:19.757
4249,2017-01-20 09:02:19.757,2017-01-20 09:02:28.760
4250,2017-01-20 09:02:28.760,2017-01-20 09:12:19.893
4251,2017-01-20 09:12:19.893,2017-01-20 09:27:33.730
4252,2017-01-20 09:27:33.730,2017-01-20 09:31:34.677
4253,2017-01-20 09:31:34.677,2017-01-20 09:37:22.670
4254,2017-01-20 09:37:22.670,2017-01-20 10:45:09.530
4255,2017-01-20 10:45:09.530,2017-01-20 10:45:42.430
4256,2017-01-20 10:45:42.430,2017-01-20 11:15:34.473
4257,2017-01-20 11:15:34.473,2017-01-20 11:17:25.317
4258,2017-01-20 11:17:25.317,2017-01-20 11:21:57.307
4259,2017-01-20 11:21:57.307,2017-01-20 11:26:17.293
4260,2017-01-20 11:26:17.293,2017-01-20 11:35:34.320
4261,2017-01-20 11:35:34.320,2017-01-20 21:27:53.660
4262,2017-01-20 21:27:53.660,2017-01-20 21:43:51.537
4263,2017-01-20 21:43:51.537,2017-01-20 21:45:21.553
4264,2017-01-20 21:45:21.553,2017-01-20 21:57:38.610
4265,2017-01-20 21:57:38.610,2017-01-20 22:13:29.643
4266,2017-01-20 22:13:29.643,2017-01-20 22:16:37.827
4267,2017-01-20 22:16:37.827,2017-01-20 23:41:29.860
4268,2017-01-20 23:41:29.860,2017-01-21 08:48:11.227
4269,2017-01-21 08:48:11.227,2017-01-21 08:48:26.363
4270,2017-01-21 08:48:26.363,2017-01-21 09:32:47.900
4271,2017-01-21 09:32:47.900,2017-01-21 09:44:19.353
4272,2017-01-21 09:44:19.353,2017-01-21 09:46:47.380
4273,2017-01-21 09:46:47.380,2017-01-21 09:48:25.333
4274,2017-01-21 09:48:25.333,2017-01-21 09:55:59.340
4275,2017-01-21 09:55:59.340,2017-01-21 18:04:01.720
4276,2017-01-21 18:04:01.720,2017-01-21 18:12:58.563
4277,2017-01-21 18:12:58.563,2017-01-21 18:13:01.563
4278,2017-01-21 18:13:01.563,2017-01-21 18:30:42.580
4279,2017-01-21 18:30:42.580,2017-01-22 18:40:57.250
4280,2017-01-22 18:40:57.250,2017-01-23 14:14:27.030
4281,2017-01-23 14:14:27.030,2017-01-23 14:14:33.020
4282,2017-01-23 14:14:33.020,2017-01-23 14:55:40.153
4283,2017-01-23 14:55:40.153,2017-01-23 14:56:45.163
4284,2017-01-23 14:56:45.163,2017-01-23 15:00:02.170
4285,2017-01-23 15:00:02.170,2017-01-23 15:10:07.200
4286,2017-01-23 15:10:07.200,2017-01-23 15:31:33.250
4287,2017-01-23 15:31:33.250,2017-01-23 15:33:16.377
4288,2017-01-23 15:33:16.377,2017-01-23 15:38:39.273
4289,2017-01-23 15:38:39.273,2017-01-23 16:36:24.533
4290,2017-01-23 16:36:24.533,2017-01-23 18:00:57.110
4291,2017-01-23 18:00:57.110,2017-01-23 18:01:45.093
4292,2017-01-23 18:01:45.093,2017-01-23 18:04:34.080
4293,2017-01-23 18:04:34.080,2017-01-23 18:09:46.067
4294,2017-01-23 18:09:46.067,2017-01-23 18:23:20.067
4295,2017-01-23 18:23:20.067,2017-01-23 18:24:35.013
4296,2017-01-23 18:24:35.013,2017-01-23 18:29:54.087
4297,2017-01-23 18:29:54.087,2017-01-23 19:05:08.937
4298,2017-01-23 19:05:08.937,2017-01-23 19:31:21.943
4299,2017-01-23 19:31:21.943,2017-01-23 20:11:59.730
4300,2017-01-23 20:11:59.730,2017-01-23 20:18:25.603
4301,2017-01-23 20:18:25.603,2017-01-23 20:18:34.600
4302,2017-01-23 20:18:34.600,2017-01-23 20:31:56.587
4303,2017-01-23 20:31:56.587,2017-01-23 20:38:48.560
4304,2017-01-23 20:38:48.560,2017-01-23 20:44:50.553
4305,2017-01-23 20:44:50.553,2017-01-23 22:59:32.180
4306,2017-01-23 22:59:32.180,2017-01-23 23:48:33.910
4307,2017-01-23 23:48:33.910,2017-01-23 23:53:57.890
4308,2017-01-23 23:53:57.890,2017-01-23 23:58:51.840
4309,2017-01-23 23:58:51.840,2017-01-23 23:58:57.847
4310,2017-01-23 23:58:57.847,2017-01-24 00:12:12.827
4311,2017-01-24 00:12:12.827,2017-01-24 00:13:36.810
4312,2017-01-24 00:13:36.810,2017-01-24 00:16:51.803
4313,2017-01-24 00:16:51.803,2017-01-24 00:21:03.893
4314,2017-01-24 00:21:03.893,2017-01-24 00:23:45.807
4315,2017-01-24 00:23:45.807,2017-01-24 00:25:14.807
4316,2017-01-24 00:25:14.807,2017-01-24 00:27:17.767
4317,2017-01-24 00:27:17.767,2017-01-24 00:29:00.777
4318,2017-01-24 00:29:00.777,2017-01-24 00:41:29.717
4319,2017-01-24 00:41:29.717,2017-01-24 07:37:22.733
4320,2017-01-24 07:37:22.733,2017-01-24 07:48:09.690
4321,2017-01-24 07:48:09.690,2017-01-24 07:48:15.690
4322,2017-01-24 07:48:15.690,2017-01-24 07:50:11.710
4323,2017-01-24 07:50:11.710,2017-01-24 07:52:25.713
4324,2017-01-24 07:52:25.713,2017-01-24 08:03:06.757
4325,2017-01-24 08:03:06.757,2017-01-24 13:57:49.577
4326,2017-01-24 13:57:49.577,2017-01-24 14:01:00.557
4327,2017-01-24 14:01:00.557,2017-01-24 14:08:21.570
4328,2017-01-24 14:08:21.570,2017-01-24 14:11:33.583
4329,2017-01-24 14:11:33.583,2017-01-24 14:13:37.643
4330,2017-01-24 14:13:37.643,2017-01-24 14:17:18.843
4331,2017-01-24 14:17:18.843,2017-01-24 14:27:42.627
4332,2017-01-24 14:27:42.627,2017-01-24 16:29:45.940
4333,2017-01-24 16:29:45.940,2017-01-24 16:53:40.100
4334,2017-01-24 16:53:40.100,2017-01-24 16:54:21.007
4335,2017-01-24 16:54:21.007,2017-01-24 16:59:06.087
4336,2017-01-24 16:59:06.087,2017-01-24 17:13:31.060
4337,2017-01-24 17:13:31.060,2017-01-24 17:16:15.063
4338,2017-01-24 17:16:15.063,2017-01-24 17:48:46.140
4339,2017-01-24 17:48:46.140,2017-01-24 17:55:50.183
4340,2017-01-24 17:55:50.183,2017-01-24 18:27:13.253
4341,2017-01-24 18:27:13.253,2017-01-24 18:40:20.323
4342,2017-01-24 18:40:20.323,2017-01-24 21:00:21.187
4343,2017-01-24 21:00:21.187,2017-01-24 21:07:09.130
4344,2017-01-24 21:07:09.130,2017-01-24 21:09:33.120
4345,2017-01-24 21:09:33.120,2017-01-24 21:24:30.107
4346,2017-01-24 21:24:30.107,2017-01-24 21:31:05.077
4347,2017-01-24 21:31:05.077,2017-01-24 21:45:45.030
4348,2017-01-24 21:45:45.030,2017-01-25 03:45:19.873
4349,2017-01-25 03:45:19.873,2017-01-25 03:53:58.740
4350,2017-01-25 03:53:58.740,2017-01-25 04:11:51.710
4351,2017-01-25 04:11:51.710,2017-01-25 04:16:17.690
4352,2017-01-25 04:16:17.690,2017-01-25 04:18:31.717
4353,2017-01-25 04:18:31.717,2017-01-25 05:01:18.857
4354,2017-01-25 05:01:18.857,2017-01-25 05:07:26.870
4355,2017-01-25 05:07:26.870,2017-01-25 12:31:15.043
4356,2017-01-25 12:31:15.043,2017-01-25 13:01:21.093
4357,2017-01-25 13:01:21.093,2017-01-25 13:02:23.207
4358,2017-01-25 13:02:23.207,2017-01-25 13:16:10.120
4359,2017-01-25 13:16:10.120,2017-01-25 13:31:37.137
4360,2017-01-25 13:31:37.137,2017-01-25 13:31:43.143
4361,2017-01-25 13:31:43.143,2017-01-25 18:51:58.870
4362,2017-01-25 18:51:58.870,2017-01-25 19:10:43.970
4363,2017-01-25 19:10:43.970,2017-01-25 21:14:08.287
4364,2017-01-25 21:14:08.287,2017-01-25 21:26:42.220
4365,2017-01-25 21:26:42.220,2017-01-25 21:26:45.217
4366,2017-01-25 21:26:45.217,2017-01-25 21:38:28.310
4367,2017-01-25 21:38:28.310,2017-01-26 04:38:44.337
4368,2017-01-26 04:38:44.337,2017-01-26 04:39:27.320
4369,2017-01-26 04:39:27.320,2017-01-26 04:43:31.540
4370,2017-01-26 04:43:31.540,2017-01-26 04:44:56.320
4371,2017-01-26 04:44:56.320,2017-01-26 04:52:09.307
4372,2017-01-26 04:52:09.307,2017-01-26 04:53:15.373
4373,2017-01-26 04:53:15.373,2017-01-26 05:00:53.270
4374,2017-01-26 05:00:53.270,2017-01-26 12:56:11.570
4375,2017-01-26 12:56:11.570,2017-01-26 13:48:12.667
4376,2017-01-26 13:48:12.667,2017-01-26 13:48:24.660
4377,2017-01-26 13:48:24.660,2017-01-26 13:55:08.700
4378,2017-01-26 13:55:08.700,2017-01-26 14:03:54.727
4379,2017-01-26 14:03:54.727,2017-01-26 14:12:31.807
4380,2017-01-26 14:12:31.807,2017-01-26 14:27:08.773
4381,2017-01-26 14:27:08.773,2017-01-26 14:29:29.797
4382,2017-01-26 14:29:29.797,2017-01-26 14:55:47.960
4383,2017-01-26 14:55:47.960,2017-01-27 20:12:09.203
4384,2017-01-27 20:12:09.203,2017-01-29 16:01:59.183
4385,2017-01-29 16:01:59.183,2017-01-29 16:46:17.050
4386,2017-01-29 16:46:17.050,2017-01-29 16:52:43.030
4387,2017-01-29 16:52:43.030,2017-01-29 16:55:59.033
4388,2017-01-29 16:55:59.033,2017-01-29 17:02:43.993
4389,2017-01-29 17:02:43.993,2017-01-29 17:11:24.080
4390,2017-01-29 17:11:24.080,2017-01-29 17:12:24.047
4391,2017-01-29 17:12:24.047,2017-01-29 17:15:19.947
4392,2017-01-29 17:15:19.947,2017-01-29 17:16:10.947
4393,2017-01-29 17:16:10.947,2017-01-29 17:22:23.980
4394,2017-01-29 17:22:23.980,2017-01-29 17:46:20.753
4395,2017-01-29 17:46:20.753,2017-01-29 17:51:33.650
4396,2017-01-29 17:51:33.650,2017-01-29 22:46:48.680
4397,2017-01-29 22:46:48.680,2017-01-29 22:52:19.833
4398,2017-01-29 22:52:19.833,2017-01-30 01:17:36.063
4399,2017-01-30 01:17:36.063,2017-01-30 01:18:13.043
4400,2017-01-30 01:18:13.043,2017-01-30 01:18:16.050
4401,2017-01-30 01:18:16.050,2017-01-30 01:18:25.910
4402,2017-01-30 01:18:25.910,2017-01-30 01:49:01.203
4403,2017-01-30 01:49:01.203,2017-01-30 08:14:41.150
4404,2017-01-30 08:14:41.150,2017-01-30 08:16:41.087
4405,2017-01-30 08:16:41.087,2017-01-30 08:23:53.660
4406,2017-01-30 08:23:53.660,2017-01-30 08:33:07.087
4407,2017-01-30 08:33:07.087,2017-01-30 08:33:13.093
4408,2017-01-30 08:33:13.093,2017-01-30 08:35:07.130
4409,2017-01-30 08:35:07.130,2017-01-30 08:38:26.237
4410,2017-01-30 08:38:26.237,2017-01-30 08:47:02.160
4411,2017-01-30 08:47:02.160,2017-01-30 09:34:51.283
4412,2017-01-30 09:34:51.283,2017-01-30 09:50:47.353
4413,2017-01-30 09:50:47.353,2017-01-30 15:47:43.940
4414,2017-01-30 15:47:43.940,2017-01-30 15:49:48.027
4415,2017-01-30 15:49:48.027,2017-01-30 15:57:55.943
4416,2017-01-30 15:57:55.943,2017-01-30 15:58:57.017
4417,2017-01-30 15:58:57.017,2017-01-30 16:06:25.910
4418,2017-01-30 16:06:25.910,2017-01-30 23:02:08.253
4419,2017-01-30 23:02:08.253,2017-01-30 23:06:07.223
4420,2017-01-30 23:06:07.223,2017-01-30 23:06:13.230
4421,2017-01-30 23:06:13.230,2017-01-30 23:06:52.260
4422,2017-01-30 23:06:52.260,2017-01-30 23:08:59.393
4423,2017-01-30 23:08:59.393,2017-01-30 23:24:25.293
4424,2017-01-30 23:24:25.293,2017-01-31 05:18:29.203
4425,2017-01-31 05:18:29.203,2017-01-31 05:26:31.427
4426,2017-01-31 05:26:31.427,2017-01-31 05:34:47.420
4427,2017-01-31 05:34:47.420,2017-01-31 05:35:12.230
4428,2017-01-31 05:35:12.230,2017-01-31 05:35:18.220
4429,2017-01-31 05:35:18.220,2017-01-31 05:59:14.323
4430,2017-01-31 05:59:14.323,2017-01-31 12:14:53.203
4431,2017-01-31 12:14:53.203,2017-01-31 12:18:51.210
4432,2017-01-31 12:18:51.210,2017-01-31 12:22:35.220
4433,2017-01-31 12:22:35.220,2017-01-31 12:29:11.307
4434,2017-01-31 12:29:11.307,2017-01-31 12:29:39.307
4435,2017-01-31 12:29:39.307,2017-01-31 12:34:54.247
4436,2017-01-31 12:34:54.247,2017-01-31 12:36:31.250
4437,2017-01-31 12:36:31.250,2017-01-31 12:59:02.313
4438,2017-01-31 12:59:02.313,2017-01-31 12:59:35.403
4439,2017-01-31 12:59:35.403,2017-01-31 13:10:09.447
4440,2017-01-31 13:10:09.447,2017-01-31 13:10:56.340
4441,2017-01-31 13:10:56.340,2017-01-31 13:12:58.433
4442,2017-01-31 13:12:58.433,2017-01-31 13:17:43.340
4443,2017-01-31 13:17:43.340,2017-01-31 13:17:48.373
4444,2017-01-31 13:17:48.373,2017-01-31 18:02:12.250
4445,2017-01-31 18:02:12.250,2017-01-31 18:15:21.383
4446,2017-01-31 18:15:21.383,2017-01-31 22:46:42.260
4447,2017-01-31 22:46:42.260,2017-01-31 23:01:36.193
4448,2017-01-31 23:01:36.193,2017-01-31 23:01:41.193
4449,2017-01-31 23:01:41.193,2017-01-31 23:03:29.207
4450,2017-01-31 23:03:29.207,2017-01-31 23:05:26.200
4451,2017-01-31 23:05:26.200,2017-01-31 23:10:27.183
4452,2017-01-31 23:10:27.183,2017-02-01 06:57:03.030
4453,2017-02-01 06:57:03.030,2017-02-01 07:05:37.057
4454,2017-02-01 07:05:37.057,2017-02-01 07:06:16.060
4455,2017-02-01 07:06:16.060,2017-02-01 07:08:52.040
4456,2017-02-01 07:08:52.040,2017-02-01 07:08:55.040
4457,2017-02-01 07:08:55.040,2017-02-01 07:10:52.067
4458,2017-02-01 07:10:52.067,2017-02-01 07:16:06.080
4459,2017-02-01 07:16:06.080,2017-02-01 07:18:54.170
4460,2017-02-01 07:18:54.170,2017-02-01 07:19:20.123
4461,2017-02-01 07:19:20.123,2017-02-01 07:22:45.173
4462,2017-02-01 07:22:45.173,2017-02-01 07:22:57.097
4463,2017-02-01 07:22:57.097,2017-02-01 07:28:00.170
4464,2017-02-01 07:28:00.170,2017-02-01 15:42:56.307
4465,2017-02-01 15:42:56.307,2017-02-01 15:48:59.697
4466,2017-02-01 15:48:59.697,2017-02-01 15:49:23.393
4467,2017-02-01 15:49:23.393,2017-02-01 15:51:21.387
4468,2017-02-01 15:51:21.387,2017-02-01 15:57:32.340
4469,2017-02-01 15:57:32.340,2017-02-01 15:58:47.400
4470,2017-02-01 15:58:47.400,2017-02-01 16:01:31.343
4471,2017-02-01 16:01:31.343,2017-02-01 22:46:56.027
4472,2017-02-01 22:46:56.027,2017-02-01 23:03:17.917
4473,2017-02-01 23:03:17.917,2017-02-01 23:03:20.910
4474,2017-02-01 23:03:20.910,2017-02-01 23:04:41.933
4475,2017-02-01 23:04:41.933,2017-02-02 05:18:39.627
4476,2017-02-02 05:18:39.627,2017-02-02 05:18:44.280
4477,2017-02-02 05:18:44.280,2017-02-02 05:20:50.300
4478,2017-02-02 05:20:50.300,2017-02-02 05:29:33.317
4479,2017-02-02 05:29:33.317,2017-02-02 05:30:21.443
4480,2017-02-02 05:30:21.443,2017-02-02 05:45:01.380
4481,2017-02-02 05:45:01.380,2017-02-02 11:36:44.333
4482,2017-02-02 11:36:44.333,2017-02-02 11:43:26.260
4483,2017-02-02 11:43:26.260,2017-02-02 11:55:04.310
4484,2017-02-02 11:55:04.310,2017-02-02 18:03:39.147
4485,2017-02-02 18:03:39.147,2017-02-02 18:03:45.167
4486,2017-02-02 18:03:45.167,2017-02-02 18:09:19.197
4487,2017-02-02 18:09:19.197,2017-02-02 18:30:19.300
4488,2017-02-02 18:30:19.300,2017-02-03 02:30:27.920
4489,2017-02-03 02:30:27.920,2017-02-03 02:30:58.917
4490,2017-02-03 02:30:58.917,2017-02-03 02:31:04.893
4491,2017-02-03 02:31:04.893,2017-02-03 05:05:19.803
4492,2017-02-03 05:05:19.803,2017-02-03 05:15:28.477
4493,2017-02-03 05:15:28.477,2017-02-03 05:17:25.550
4494,2017-02-03 05:17:25.550,2017-02-03 05:19:46.347
4495,2017-02-03 05:19:46.347,2017-02-03 05:27:05.327
4496,2017-02-03 05:27:05.327,2017-02-03 05:31:43.330
4497,2017-02-03 05:31:43.330,2017-02-03 05:35:11.297
4498,2017-02-03 05:35:11.297,2017-02-03 05:37:36.347
4499,2017-02-03 05:37:36.347,2017-02-03 05:38:34.290
4500,2017-02-03 05:38:34.290,2017-02-03 05:40:51.270
4501,2017-02-03 05:40:51.270,2017-02-03 05:41:51.280
4502,2017-02-03 05:41:51.280,2017-02-03 05:44:00.267
4503,2017-02-03 05:44:00.267,2017-02-03 05:45:02.273
4504,2017-02-03 05:45:02.273,2017-02-03 05:47:25.257
4505,2017-02-03 05:47:25.257,2017-02-03 05:48:27.260
4506,2017-02-03 05:48:27.260,2017-02-03 05:59:15.213
4507,2017-02-03 05:59:15.213,2017-02-03 06:00:22.203
4508,2017-02-03 06:00:22.203,2017-02-03 06:08:45.170
4509,2017-02-03 06:08:45.170,2017-02-03 06:17:53.287
4510,2017-02-03 06:17:53.287,2017-02-03 06:21:00.143
4511,2017-02-03 06:21:00.143,2017-02-03 07:23:47.120
4512,2017-02-03 07:23:47.120,2017-02-03 07:33:25.143
4513,2017-02-03 07:33:25.143,2017-02-03 07:34:47.240
4514,2017-02-03 07:34:47.240,2017-02-03 08:09:11.377
4515,2017-02-03 08:09:11.377,2017-02-03 08:11:56.400
4516,2017-02-03 08:11:56.400,2017-02-03 08:16:46.260
4517,2017-02-03 08:16:46.260,2017-02-03 09:45:34.480
4518,2017-02-03 09:45:34.480,2017-02-03 10:44:29.647
4519,2017-02-03 10:44:29.647,2017-02-03 10:49:15.740
4520,2017-02-03 10:49:15.740,2017-02-03 11:02:50.693
4521,2017-02-03 11:02:50.693,2017-02-03 11:03:37.690
4522,2017-02-03 11:03:37.690,2017-02-03 11:25:56.770
4523,2017-02-03 11:25:56.770,2017-02-03 11:27:41.747
4524,2017-02-03 11:27:41.747,2017-02-03 11:30:00.837
4525,2017-02-03 11:30:00.837,2017-02-03 11:34:53.833
4526,2017-02-03 11:34:53.833,2017-02-03 12:32:33.053
4527,2017-02-03 12:32:33.053,2017-02-03 12:37:11.923
4528,2017-02-03 12:37:11.923,2017-02-03 12:40:07.000
4529,2017-02-03 12:40:07.000,2017-02-03 12:42:30.940
4530,2017-02-03 12:42:30.940,2017-02-03 12:51:39.967
4531,2017-02-03 12:51:39.967,2017-02-03 12:53:06.970
4532,2017-02-03 12:53:06.970,2017-02-03 13:08:13.197
4533,2017-02-03 13:08:13.197,2017-02-03 13:21:28.067
4534,2017-02-03 13:21:28.067,2017-02-03 13:28:11.180
4535,2017-02-03 13:28:11.180,2017-02-03 13:29:12.170
4536,2017-02-03 13:29:12.170,2017-02-03 13:31:23.107
4537,2017-02-03 13:31:23.107,2017-02-03 14:42:21.250
4538,2017-02-03 14:42:21.250,2017-02-03 14:46:58.267
4539,2017-02-03 14:46:58.267,2017-02-03 14:50:20.267
4540,2017-02-03 14:50:20.267,2017-02-03 14:52:33.283
4541,2017-02-03 14:52:33.283,2017-02-03 15:22:33.377
4542,2017-02-03 15:22:33.377,2017-02-03 15:25:21.387
4543,2017-02-03 15:25:21.387,2017-02-03 18:32:24.883
4544,2017-02-03 18:32:24.883,2017-02-03 18:38:44.810
4545,2017-02-03 18:38:44.810,2017-02-03 19:17:11.920
4546,2017-02-03 19:17:11.920,2017-02-03 19:23:48.983
4547,2017-02-03 19:23:48.983,2017-02-03 20:38:53.120
4548,2017-02-03 20:38:53.120,2017-02-03 20:48:43.127
4549,2017-02-03 20:48:43.127,2017-02-03 20:48:49.153
4550,2017-02-03 20:48:49.153,2017-02-03 21:00:53.457
4551,2017-02-03 21:00:53.457,2017-02-04 02:18:26.773
4552,2017-02-04 02:18:26.773,2017-02-04 02:28:16.700
4553,2017-02-04 02:28:16.700,2017-02-04 02:36:24.670
4554,2017-02-04 02:36:24.670,2017-02-04 02:38:58.687
4555,2017-02-04 02:38:58.687,2017-02-04 02:39:20.660
4556,2017-02-04 02:39:20.660,2017-02-04 11:21:37.440
4557,2017-02-04 11:21:37.440,2017-02-04 11:24:27.750
4558,2017-02-04 11:24:27.750,2017-02-04 11:24:33.320
4559,2017-02-04 11:24:33.320,2017-02-04 11:48:39.373
4560,2017-02-04 11:48:39.373,2017-02-04 12:45:54.557
4561,2017-02-04 12:45:54.557,2017-02-04 12:53:51.593
4562,2017-02-04 12:53:51.593,2017-02-05 12:35:33.340
4563,2017-02-05 12:35:33.340,2017-02-06 11:52:42.147
4564,2017-02-06 11:52:42.147,2017-02-06 13:57:23.713
4565,2017-02-06 13:57:23.713,2017-02-06 14:03:48.863
4566,2017-02-06 14:03:48.863,2017-02-06 14:15:36.680
4567,2017-02-06 14:15:36.680,2017-02-06 14:18:27.680
4568,2017-02-06 14:18:27.680,2017-02-06 14:21:30.707
4569,2017-02-06 14:21:30.707,2017-02-06 14:37:08.670
4570,2017-02-06 14:37:08.670,2017-02-06 16:48:38.167
4571,2017-02-06 16:48:38.167,2017-02-06 16:53:23.447
4572,2017-02-06 16:53:23.447,2017-02-06 21:53:25.970
4573,2017-02-06 21:53:25.970,2017-02-06 22:07:29.000
4574,2017-02-06 22:07:29.000,2017-02-06 22:07:33.987
4575,2017-02-06 22:07:33.987,2017-02-06 22:13:25.033
4576,2017-02-06 22:13:25.033,2017-02-07 05:18:26.070
4577,2017-02-07 05:18:26.070,2017-02-07 05:21:40.027
4578,2017-02-07 05:21:40.027,2017-02-07 05:28:23.027
4579,2017-02-07 05:28:23.027,2017-02-07 05:28:25.013
4580,2017-02-07 05:28:25.013,2017-02-07 05:31:28.050
4581,2017-02-07 05:31:28.050,2017-02-07 05:56:45.120
4582,2017-02-07 05:56:45.120,2017-02-07 12:30:36.737
4583,2017-02-07 12:30:36.737,2017-02-07 12:38:39.793
4584,2017-02-07 12:38:39.793,2017-02-07 12:39:29.753
4585,2017-02-07 12:39:29.753,2017-02-07 12:42:11.677
4586,2017-02-07 12:42:11.677,2017-02-07 12:42:16.663
4587,2017-02-07 12:42:16.663,2017-02-07 12:44:13.697
4588,2017-02-07 12:44:13.697,2017-02-07 18:31:00.697
4589,2017-02-07 18:31:00.697,2017-02-07 18:38:47.467
4590,2017-02-07 18:38:47.467,2017-02-08 01:57:25.173
4591,2017-02-08 01:57:25.173,2017-02-08 02:09:10.177
4592,2017-02-08 02:09:10.177,2017-02-08 02:20:44.223
4593,2017-02-08 02:20:44.223,2017-02-08 06:17:52.753
4594,2017-02-08 06:17:52.753,2017-02-08 06:20:39.720
4595,2017-02-08 06:20:39.720,2017-02-08 09:00:51.110
4596,2017-02-08 09:00:51.110,2017-02-08 09:00:56.477
4597,2017-02-08 09:00:56.477,2017-02-08 09:02:52.193
4598,2017-02-08 09:02:52.193,2017-02-08 09:10:46.203
4599,2017-02-08 09:10:46.203,2017-02-08 09:11:41.360
4600,2017-02-08 09:11:41.360,2017-02-08 09:22:21.363
4601,2017-02-08 09:22:21.363,2017-02-08 14:02:14.063
4602,2017-02-08 14:02:14.063,2017-02-08 14:09:49.923
4603,2017-02-08 14:09:49.923,2017-02-08 14:35:28.153
4604,2017-02-08 14:35:28.153,2017-02-08 14:37:53.137
4605,2017-02-08 14:37:53.137,2017-02-08 14:38:10.100
4606,2017-02-08 14:38:10.100,2017-02-08 15:51:29.793
4607,2017-02-08 15:51:29.793,2017-02-08 18:06:27.310
4608,2017-02-08 18:06:27.310,2017-02-08 18:35:54.203
4609,2017-02-08 18:35:54.203,2017-02-08 18:36:00.207
4610,2017-02-08 18:36:00.207,2017-02-08 18:48:59.170
4611,2017-02-08 18:48:59.170,2017-02-08 18:49:19.167
4612,2017-02-08 18:49:19.167,2017-02-08 18:51:47.637
4613,2017-02-08 18:51:47.637,2017-02-08 19:01:03.143
4614,2017-02-08 19:01:03.143,2017-02-08 19:04:54.130
4615,2017-02-08 19:04:54.130,2017-02-08 19:06:07.153
4616,2017-02-08 19:06:07.153,2017-02-08 19:16:50.083
4617,2017-02-08 19:16:50.083,2017-02-09 01:29:37.570
4618,2017-02-09 01:29:37.570,2017-02-09 01:29:45.570
4619,2017-02-09 01:29:45.570,2017-02-09 01:31:38.837
4620,2017-02-09 01:31:38.837,2017-02-09 01:51:26.737
4621,2017-02-09 01:51:26.737,2017-02-09 12:18:48.240
4622,2017-02-09 12:18:48.240,2017-02-09 12:23:40.207
4623,2017-02-09 12:23:40.207,2017-02-09 12:32:04.220
4624,2017-02-09 12:32:04.220,2017-02-09 12:34:49.210
4625,2017-02-09 12:34:49.210,2017-02-09 12:34:57.200
4626,2017-02-09 12:34:57.200,2017-02-09 12:51:47.397
4627,2017-02-09 12:51:47.397,2017-02-09 12:52:33.313
4628,2017-02-09 12:52:33.313,2017-02-09 13:02:33.390
4629,2017-02-09 13:02:33.390,2017-02-10 00:24:23.790
4630,2017-02-10 00:24:23.790,2017-02-10 00:33:17.703
4631,2017-02-10 00:33:17.703,2017-02-10 02:49:56.960
